,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,State Holiday,Datetime
7942,79 F,64 F,61 %,SSW,8 mph,0 mph,29.9 in,0,2017-06-14 11:00:00
7943,81 F,68 F,65 %,SSW,10 mph,0 mph,29.9 in,0,2017-06-14 11:30:00
7944,81 F,70 F,70 %,S,12 mph,0 mph,29.9 in,0,2017-06-14 12:00:00
7945,81 F,66 F,61 %,S,12 mph,0 mph,29.9 in,0,2017-06-14 12:00:00
7946,81 F,66 F,61 %,SSW,12 mph,0 mph,29.9 in,0,2017-06-14 13:00:00
7947,81 F,68 F,65 %,SSW,12 mph,0 mph,29.9 in,0,2017-06-14 13:00:00
7948,84 F,64 F,51 %,SSW,14 mph,0 mph,29.9 in,0,2017-06-14 14:00:00
7949,84 F,64 F,51 %,SSW,14 mph,0 mph,29.9 in,0,2017-06-14 14:00:00
7950,84 F,68 F,58 %,SW,16 mph,0 mph,29.9 in,0,2017-06-14 15:00:00
7951,84 F,64 F,51 %,SSW,14 mph,0 mph,29.9 in,0,2017-06-14 15:00:00
7952,84 F,66 F,55 %,SW,15 mph,0 mph,29.9 in,0,2017-06-14 16:00:00
7953,86 F,66 F,51 %,SW,15 mph,0 mph,29.9 in,0,2017-06-14 16:00:00
7954,84 F,66 F,55 %,SW,14 mph,0 mph,29.9 in,0,2017-06-14 17:00:00
7955,86 F,64 F,48 %,SW,14 mph,0 mph,29.9 in,0,2017-06-14 17:00:00
7956,86 F,63 F,45 %,SW,15 mph,0 mph,29.9 in,0,2017-06-14 18:00:00
7957,86 F,61 F,43 %,SW,12 mph,0 mph,29.9 in,0,2017-06-14 18:00:00
7958,84 F,61 F,45 %,SW,12 mph,0 mph,29.9 in,0,2017-06-14 19:00:00
7959,82 F,63 F,51 %,SW,12 mph,0 mph,29.9 in,0,2017-06-14 19:00:00
7960,82 F,63 F,51 %,SW,13 mph,0 mph,29.9 in,0,2017-06-14 20:00:00
7961,81 F,66 F,61 %,SSW,9 mph,0 mph,29.9 in,0,2017-06-14 20:00:00
7962,79 F,70 F,74 %,SSW,8 mph,0 mph,29.9 in,0,2017-06-14 21:00:00
7963,77 F,70 F,78 %,SSW,8 mph,0 mph,29.9 in,0,2017-06-14 21:00:00
7964,77 F,70 F,78 %,SSW,8 mph,0 mph,29.9 in,0,2017-06-14 22:00:00
7965,77 F,68 F,74 %,SW,9 mph,0 mph,29.9 in,0,2017-06-14 22:00:00
7966,77 F,68 F,74 %,SW,7 mph,0 mph,29.9 in,0,2017-06-14 23:00:00
7967,77 F,66 F,69 %,SW,7 mph,0 mph,29.9 in,0,2017-06-14 23:00:00
7968,75 F,64 F,69 %,SW,3 mph,0 mph,29.9 in,0,2017-06-15 00:00:00
7969,75 F,64 F,69 %,SSW,2 mph,0 mph,29.9 in,0,2017-06-15 00:00:00
7970,75 F,63 F,65 %,SSW,1 mph,0 mph,29.9 in,0,2017-06-15 01:00:00
7971,75 F,63 F,65 %,CALM,0 mph,0 mph,29.9 in,0,2017-06-15 01:30:00
7972,75 F,55 F,50 %,NW,2 mph,0 mph,29.9 in,0,2017-06-15 02:00:00
7973,73 F,57 F,57 %,VAR,2 mph,0 mph,29.9 in,0,2017-06-15 02:30:00
7974,73 F,55 F,53 %,WNW,3 mph,0 mph,29.9 in,0,2017-06-15 03:00:00
7975,73 F,54 F,50 %,NW,6 mph,0 mph,29.9 in,0,2017-06-15 03:30:00
7976,73 F,54 F,50 %,NW,7 mph,0 mph,29.9 in,0,2017-06-15 04:00:00
7977,72 F,54 F,53 %,NW,9 mph,0 mph,29.9 in,0,2017-06-15 04:30:00
7978,72 F,54 F,53 %,NW,8 mph,0 mph,29.9 in,0,2017-06-15 05:00:00
7979,72 F,54 F,53 %,NW,7 mph,0 mph,29.9 in,0,2017-06-15 05:30:00
7980,72 F,52 F,50 %,WNW,6 mph,0 mph,29.9 in,0,2017-06-15 06:00:00
7981,72 F,54 F,53 %,WNW,8 mph,0 mph,29.9 in,0,2017-06-15 06:30:00
7982,72 F,54 F,53 %,NW,10 mph,0 mph,29.9 in,0,2017-06-15 07:00:00
7983,73 F,54 F,50 %,NW,10 mph,0 mph,29.9 in,0,2017-06-15 07:30:00
7984,75 F,54 F,47 %,NNW,12 mph,0 mph,29.9 in,0,2017-06-15 08:00:00
7985,75 F,55 F,50 %,NNW,9 mph,0 mph,29.9 in,0,2017-06-15 08:30:00
7986,79 F,55 F,44 %,NW,7 mph,0 mph,30.0 in,0,2017-06-15 09:00:00
7987,82 F,55 F,39 %,NW,6 mph,0 mph,30.0 in,0,2017-06-15 09:30:00
7988,84 F,55 F,37 %,NW,6 mph,0 mph,30.0 in,0,2017-06-15 10:00:00
7989,84 F,57 F,40 %,W,3 mph,0 mph,30.0 in,0,2017-06-15 10:30:00
7990,84 F,55 F,37 %,SW,5 mph,0 mph,30.0 in,0,2017-06-15 11:00:00
7991,82 F,59 F,45 %,SSW,8 mph,0 mph,30.0 in,0,2017-06-15 11:30:00
7992,82 F,63 F,51 %,SSW,9 mph,0 mph,30.0 in,0,2017-06-15 12:00:00
7993,84 F,63 F,48 %,SSW,9 mph,0 mph,30.0 in,0,2017-06-15 12:00:00
7994,84 F,63 F,48 %,S,9 mph,0 mph,30.0 in,0,2017-06-15 13:00:00
7995,84 F,64 F,51 %,SSW,9 mph,0 mph,30.0 in,0,2017-06-15 13:00:00
7996,84 F,66 F,55 %,SSW,10 mph,0 mph,30.0 in,0,2017-06-15 14:00:00
7997,84 F,63 F,48 %,SSW,12 mph,0 mph,30.0 in,0,2017-06-15 14:00:00
7998,86 F,66 F,51 %,SSW,12 mph,0 mph,30.0 in,0,2017-06-15 15:00:00
7999,84 F,66 F,55 %,SSW,9 mph,0 mph,30.0 in,0,2017-06-15 15:00:00
8000,82 F,70 F,66 %,S,10 mph,0 mph,30.0 in,0,2017-06-15 16:00:00
8001,82 F,70 F,66 %,S,12 mph,0 mph,30.0 in,0,2017-06-15 16:00:00
8002,84 F,68 F,58 %,S,12 mph,0 mph,30.0 in,0,2017-06-15 17:00:00
8003,82 F,68 F,62 %,S,9 mph,0 mph,30.0 in,0,2017-06-15 17:00:00
8004,82 F,70 F,66 %,S,7 mph,0 mph,30.0 in,0,2017-06-15 18:00:00
8005,82 F,68 F,62 %,SSE,7 mph,0 mph,30.0 in,0,2017-06-15 18:00:00
8006,81 F,70 F,70 %,S,8 mph,0 mph,30.0 in,0,2017-06-15 19:00:00
8007,81 F,70 F,70 %,SSW,7 mph,0 mph,30.0 in,0,2017-06-15 19:00:00
8008,81 F,72 F,74 %,SSE,6 mph,0 mph,30.0 in,0,2017-06-15 20:00:00
8009,79 F,72 F,78 %,SSE,5 mph,0 mph,30.0 in,0,2017-06-15 20:00:00
8010,79 F,72 F,78 %,S,6 mph,0 mph,30.0 in,0,2017-06-15 21:00:00
8011,79 F,72 F,78 %,SSW,3 mph,0 mph,30.0 in,0,2017-06-15 21:00:00
8012,79 F,70 F,74 %,VAR,2 mph,0 mph,30.0 in,0,2017-06-15 21:00:00
8013,79 F,70 F,74 %,ESE,3 mph,0 mph,30.0 in,0,2017-06-15 22:00:00
8014,79 F,72 F,78 %,ESE,3 mph,0 mph,30.0 in,0,2017-06-15 22:00:00
8015,79 F,70 F,74 %,S,5 mph,0 mph,30.0 in,0,2017-06-15 22:00:00
8016,77 F,70 F,78 %,S,3 mph,0 mph,30.0 in,0,2017-06-15 23:00:00
8017,77 F,72 F,83 %,S,5 mph,0 mph,30.0 in,0,2017-06-15 23:00:00
8018,77 F,68 F,74 %,SW,12 mph,0 mph,30.0 in,0,2017-06-16 00:00:00
8019,77 F,63 F,61 %,WSW,7 mph,0 mph,30.0 in,0,2017-06-16 00:00:00
8020,77 F,63 F,61 %,VAR,2 mph,0 mph,30.0 in,0,2017-06-16 01:00:00
8021,77 F,61 F,57 %,E,6 mph,0 mph,30.0 in,0,2017-06-16 01:30:00
8022,77 F,68 F,74 %,ENE,3 mph,0 mph,30.0 in,0,2017-06-16 02:00:00
8023,77 F,70 F,78 %,VAR,1 mph,0 mph,30.0 in,0,2017-06-16 02:30:00
8024,77 F,66 F,69 %,N,2 mph,0 mph,30.0 in,0,2017-06-16 03:00:00
8025,79 F,64 F,61 %,E,1 mph,0 mph,30.0 in,0,2017-06-16 03:30:00
8026,77 F,63 F,61 %,N,3 mph,0 mph,30.0 in,0,2017-06-16 04:00:00
8027,77 F,64 F,65 %,ESE,1 mph,0 mph,30.0 in,0,2017-06-16 04:30:00
8028,75 F,70 F,83 %,E,3 mph,0 mph,30.0 in,0,2017-06-16 05:00:00
8029,75 F,64 F,69 %,NW,5 mph,0 mph,30.0 in,0,2017-06-16 05:30:00
8030,75 F,64 F,69 %,WNW,6 mph,0 mph,30.0 in,0,2017-06-16 06:00:00
8031,75 F,61 F,61 %,NW,5 mph,0 mph,30.0 in,0,2017-06-16 06:30:00
8032,75 F,63 F,65 %,WNW,6 mph,0 mph,30.0 in,0,2017-06-16 07:00:00
8033,77 F,61 F,57 %,NW,3 mph,0 mph,30.1 in,0,2017-06-16 07:30:00
8034,79 F,61 F,54 %,NW,6 mph,0 mph,30.1 in,0,2017-06-16 08:00:00
8035,82 F,61 F,48 %,VAR,2 mph,0 mph,30.1 in,0,2017-06-16 08:30:00
8036,82 F,61 F,48 %,VAR,2 mph,0 mph,30.1 in,0,2017-06-16 09:00:00
8037,84 F,64 F,51 %,ENE,5 mph,0 mph,30.1 in,0,2017-06-16 09:30:00
8038,84 F,63 F,48 %,E,8 mph,0 mph,30.1 in,0,2017-06-16 10:00:00
8039,82 F,70 F,66 %,ESE,8 mph,0 mph,30.1 in,0,2017-06-16 10:30:00
8040,82 F,70 F,66 %,E,7 mph,0 mph,30.1 in,0,2017-06-16 11:00:00
8041,82 F,70 F,66 %,SE,7 mph,0 mph,30.1 in,0,2017-06-16 11:30:00
8042,82 F,70 F,66 %,S,8 mph,0 mph,30.1 in,0,2017-06-16 12:00:00
8043,84 F,70 F,62 %,S,8 mph,0 mph,30.1 in,0,2017-06-16 12:00:00
8044,86 F,66 F,51 %,SSW,10 mph,0 mph,30.1 in,0,2017-06-16 13:00:00
8045,86 F,64 F,48 %,SSW,13 mph,0 mph,30.1 in,0,2017-06-16 13:00:00
8046,88 F,61 F,40 %,SSW,12 mph,0 mph,30.1 in,0,2017-06-16 14:00:00
8047,86 F,66 F,51 %,SSW,14 mph,0 mph,30.1 in,0,2017-06-16 14:00:00
8048,88 F,66 F,49 %,SW,14 mph,0 mph,30.1 in,0,2017-06-16 15:00:00
8049,86 F,64 F,48 %,SSW,14 mph,0 mph,30.1 in,0,2017-06-16 15:00:00
8050,88 F,64 F,46 %,SW,14 mph,0 mph,30.1 in,0,2017-06-16 16:00:00
8051,88 F,64 F,46 %,SW,15 mph,0 mph,30.1 in,0,2017-06-16 16:00:00
8052,86 F,66 F,51 %,SW,15 mph,0 mph,30.0 in,0,2017-06-16 17:00:00
8053,88 F,68 F,52 %,SW,16 mph,0 mph,30.0 in,0,2017-06-16 17:00:00
8054,86 F,68 F,55 %,SW,16 mph,0 mph,30.0 in,0,2017-06-16 18:00:00
8055,86 F,68 F,55 %,SW,15 mph,0 mph,30.0 in,0,2017-06-16 18:00:00
8056,84 F,68 F,58 %,SW,15 mph,0 mph,30.0 in,0,2017-06-16 19:00:00
8057,84 F,68 F,58 %,SW,14 mph,0 mph,30.0 in,0,2017-06-16 19:00:00
8058,82 F,68 F,62 %,WSW,15 mph,0 mph,30.0 in,0,2017-06-16 20:00:00
8059,82 F,68 F,62 %,WSW,13 mph,0 mph,30.0 in,0,2017-06-16 20:00:00
8060,81 F,68 F,65 %,WSW,12 mph,0 mph,30.0 in,0,2017-06-16 21:00:00
8061,81 F,70 F,70 %,WSW,13 mph,0 mph,30.0 in,0,2017-06-16 21:00:00
8062,79 F,70 F,74 %,WSW,10 mph,0 mph,30.0 in,0,2017-06-16 22:00:00
8063,79 F,70 F,74 %,WSW,8 mph,0 mph,30.0 in,0,2017-06-16 22:00:00
8064,79 F,70 F,74 %,WSW,10 mph,0 mph,30.1 in,0,2017-06-16 23:00:00
8065,79 F,70 F,74 %,WSW,9 mph,0 mph,30.1 in,0,2017-06-16 23:00:00
8066,79 F,68 F,69 %,WSW,8 mph,0 mph,30.1 in,0,2017-06-17 00:00:00
8067,77 F,70 F,78 %,WSW,8 mph,0 mph,30.1 in,0,2017-06-17 00:00:00
8068,77 F,70 F,78 %,WSW,7 mph,0 mph,30.1 in,0,2017-06-17 01:00:00
8069,77 F,68 F,74 %,SW,5 mph,0 mph,30.1 in,0,2017-06-17 01:30:00
8070,77 F,66 F,69 %,WSW,5 mph,0 mph,30.1 in,0,2017-06-17 02:00:00
8071,75 F,66 F,73 %,W,6 mph,0 mph,30.1 in,0,2017-06-17 02:30:00
8072,75 F,66 F,73 %,WNW,5 mph,0 mph,30.0 in,0,2017-06-17 03:00:00
8073,77 F,66 F,69 %,NW,5 mph,0 mph,30.0 in,0,2017-06-17 03:30:00
8074,77 F,64 F,65 %,NW,5 mph,0 mph,30.0 in,0,2017-06-17 04:00:00
8075,77 F,66 F,69 %,NW,6 mph,0 mph,30.0 in,0,2017-06-17 04:30:00
8076,77 F,66 F,69 %,NW,6 mph,0 mph,30.0 in,0,2017-06-17 05:00:00
8077,75 F,66 F,73 %,WNW,6 mph,0 mph,30.0 in,0,2017-06-17 05:30:00
8078,75 F,66 F,73 %,NNW,7 mph,0 mph,30.0 in,0,2017-06-17 06:00:00
8079,75 F,64 F,69 %,NW,6 mph,0 mph,30.0 in,0,2017-06-17 06:30:00
8080,75 F,64 F,69 %,NW,9 mph,0 mph,30.0 in,0,2017-06-17 07:00:00
8081,75 F,64 F,69 %,NNW,7 mph,0 mph,30.0 in,0,2017-06-17 07:30:00
8082,77 F,64 F,65 %,NW,8 mph,0 mph,30.0 in,0,2017-06-17 08:00:00
8083,79 F,64 F,61 %,NNW,7 mph,0 mph,30.0 in,0,2017-06-17 08:30:00
8084,81 F,64 F,58 %,ENE,6 mph,0 mph,30.0 in,0,2017-06-17 09:00:00
8085,81 F,66 F,61 %,ENE,7 mph,0 mph,30.0 in,0,2017-06-17 09:30:00
8086,82 F,66 F,58 %,E,7 mph,0 mph,30.0 in,0,2017-06-17 10:00:00
8087,81 F,66 F,61 %,SSE,7 mph,0 mph,30.0 in,0,2017-06-17 10:30:00
8088,82 F,68 F,62 %,SSE,8 mph,0 mph,30.0 in,0,2017-06-17 11:00:00
8089,81 F,70 F,70 %,SSW,7 mph,0 mph,30.0 in,0,2017-06-17 11:30:00
8090,81 F,72 F,74 %,S,9 mph,0 mph,30.0 in,0,2017-06-17 12:00:00
8091,82 F,72 F,70 %,SSW,9 mph,0 mph,30.0 in,0,2017-06-17 12:00:00
8092,81 F,72 F,74 %,S,9 mph,0 mph,30.0 in,0,2017-06-17 13:00:00
8093,81 F,73 F,79 %,S,9 mph,0 mph,30.0 in,0,2017-06-17 13:00:00
8094,81 F,73 F,79 %,S,9 mph,0 mph,30.0 in,0,2017-06-17 14:00:00
8095,82 F,73 F,74 %,S,10 mph,0 mph,30.0 in,0,2017-06-17 14:00:00
8096,81 F,72 F,74 %,S,10 mph,0 mph,30.0 in,0,2017-06-17 15:00:00
8097,82 F,68 F,62 %,SSE,10 mph,0 mph,30.0 in,0,2017-06-17 15:00:00
8098,82 F,68 F,62 %,S,10 mph,0 mph,30.0 in,0,2017-06-17 16:00:00
8099,82 F,68 F,62 %,S,9 mph,0 mph,30.0 in,0,2017-06-17 16:00:00
8100,82 F,70 F,66 %,S,10 mph,0 mph,30.0 in,0,2017-06-17 17:00:00
8101,82 F,72 F,70 %,S,8 mph,0 mph,30.0 in,0,2017-06-17 17:00:00
8102,82 F,72 F,70 %,S,8 mph,0 mph,30.0 in,0,2017-06-17 18:00:00
8103,82 F,72 F,70 %,S,8 mph,0 mph,29.9 in,0,2017-06-17 18:00:00
8104,81 F,72 F,74 %,S,8 mph,0 mph,29.9 in,0,2017-06-17 19:00:00
8105,82 F,72 F,70 %,S,7 mph,0 mph,29.9 in,0,2017-06-17 19:00:00
8106,81 F,73 F,79 %,S,7 mph,0 mph,29.9 in,0,2017-06-17 20:00:00
8107,81 F,73 F,79 %,S,7 mph,0 mph,29.9 in,0,2017-06-17 20:00:00
8108,79 F,73 F,83 %,SSW,6 mph,0 mph,29.9 in,0,2017-06-17 21:00:00
8109,79 F,73 F,83 %,SSW,6 mph,0 mph,29.9 in,0,2017-06-17 21:00:00
8110,79 F,73 F,83 %,SSW,5 mph,0 mph,29.9 in,0,2017-06-17 22:00:00
8111,77 F,73 F,89 %,SSW,3 mph,0 mph,29.9 in,0,2017-06-17 22:00:00
8112,77 F,73 F,89 %,SW,6 mph,0 mph,29.9 in,0,2017-06-17 23:00:00
8113,77 F,73 F,89 %,SW,8 mph,0 mph,30.0 in,0,2017-06-17 23:00:00
8114,75 F,73 F,94 %,WSW,7 mph,0 mph,30.0 in,0,2017-06-18 00:00:00
8115,75 F,73 F,94 %,WSW,8 mph,0 mph,30.0 in,0,2017-06-18 00:00:00
8116,77 F,73 F,89 %,WSW,8 mph,0 mph,30.0 in,0,2017-06-18 01:00:00
8117,75 F,72 F,89 %,SW,8 mph,0 mph,30.0 in,0,2017-06-18 01:30:00
8118,75 F,70 F,83 %,W,7 mph,0 mph,30.0 in,0,2017-06-18 02:00:00
8119,75 F,68 F,78 %,VAR,2 mph,0 mph,30.0 in,0,2017-06-18 02:30:00
8120,75 F,68 F,78 %,WNW,5 mph,0 mph,29.9 in,0,2017-06-18 03:00:00
8121,75 F,68 F,78 %,NW,3 mph,0 mph,29.9 in,0,2017-06-18 03:30:00
8122,72 F,66 F,83 %,W,5 mph,0 mph,29.9 in,0,2017-06-18 04:00:00
8123,73 F,66 F,78 %,NW,7 mph,0 mph,29.9 in,0,2017-06-18 04:30:00
8124,75 F,68 F,78 %,NW,6 mph,0 mph,29.9 in,0,2017-06-18 05:00:00
8125,73 F,68 F,83 %,NW,7 mph,0 mph,29.9 in,0,2017-06-18 05:30:00
8126,73 F,68 F,83 %,NW,9 mph,0 mph,29.9 in,0,2017-06-18 06:00:00
8127,72 F,66 F,83 %,NW,7 mph,0 mph,29.9 in,0,2017-06-18 06:30:00
8128,73 F,66 F,78 %,NNW,7 mph,0 mph,29.9 in,0,2017-06-18 07:00:00
8129,73 F,68 F,83 %,VAR,7 mph,0 mph,29.9 in,0,2017-06-18 07:30:00
8130,75 F,68 F,78 %,NNW,3 mph,0 mph,29.9 in,0,2017-06-18 08:00:00
8131,77 F,68 F,74 %,NE,3 mph,0 mph,30.0 in,0,2017-06-18 08:30:00
8132,79 F,68 F,69 %,E,8 mph,0 mph,30.0 in,0,2017-06-18 09:00:00
8133,81 F,70 F,70 %,E,7 mph,0 mph,30.0 in,0,2017-06-18 09:30:00
8134,82 F,68 F,62 %,E,7 mph,0 mph,30.0 in,0,2017-06-18 10:00:00
8135,82 F,68 F,62 %,E,7 mph,0 mph,30.0 in,0,2017-06-18 10:30:00
8136,81 F,72 F,74 %,ESE,7 mph,0 mph,30.0 in,0,2017-06-18 11:00:00
8137,81 F,72 F,74 %,ESE,9 mph,0 mph,30.0 in,0,2017-06-18 11:30:00
8138,82 F,72 F,70 %,ESE,8 mph,0 mph,30.0 in,0,2017-06-18 12:00:00
8139,82 F,66 F,58 %,SE,9 mph,0 mph,30.0 in,0,2017-06-18 12:00:00
8140,82 F,70 F,66 %,SSE,8 mph,0 mph,30.0 in,0,2017-06-18 13:00:00
8141,82 F,70 F,66 %,S,10 mph,0 mph,30.0 in,0,2017-06-18 13:00:00
8142,82 F,70 F,66 %,S,12 mph,0 mph,30.0 in,0,2017-06-18 14:00:00
8143,82 F,68 F,62 %,S,12 mph,0 mph,30.0 in,0,2017-06-18 14:00:00
8144,82 F,68 F,62 %,S,12 mph,0 mph,30.0 in,0,2017-06-18 15:00:00
8145,82 F,70 F,66 %,S,13 mph,0 mph,29.9 in,0,2017-06-18 15:00:00
8146,82 F,72 F,70 %,S,13 mph,0 mph,29.9 in,0,2017-06-18 16:00:00
8147,82 F,72 F,70 %,S,13 mph,0 mph,29.9 in,0,2017-06-18 16:00:00
8148,84 F,72 F,66 %,S,12 mph,0 mph,29.9 in,0,2017-06-18 17:00:00
8149,82 F,72 F,70 %,S,12 mph,0 mph,29.9 in,0,2017-06-18 17:00:00
8150,82 F,70 F,66 %,S,10 mph,0 mph,29.9 in,0,2017-06-18 18:00:00
8151,82 F,72 F,70 %,S,10 mph,0 mph,29.9 in,0,2017-06-18 18:00:00
8152,81 F,70 F,70 %,SE,9 mph,0 mph,29.9 in,0,2017-06-18 19:00:00
8153,82 F,68 F,62 %,SSE,8 mph,0 mph,30.0 in,0,2017-06-18 19:00:00
8154,81 F,70 F,70 %,ESE,9 mph,0 mph,30.0 in,0,2017-06-18 20:00:00
8155,79 F,68 F,69 %,ESE,7 mph,0 mph,30.0 in,0,2017-06-18 20:00:00
8156,79 F,68 F,69 %,ESE,6 mph,0 mph,30.0 in,0,2017-06-18 21:00:00
8157,79 F,68 F,69 %,E,6 mph,0 mph,30.0 in,0,2017-06-18 21:00:00
8158,77 F,68 F,74 %,E,3 mph,0 mph,30.0 in,0,2017-06-18 22:00:00
8159,77 F,68 F,74 %,ENE,3 mph,0 mph,30.0 in,0,2017-06-18 22:00:00
8160,77 F,68 F,74 %,E,2 mph,0 mph,30.0 in,0,2017-06-18 23:00:00
8161,77 F,68 F,74 %,E,5 mph,0 mph,30.0 in,0,2017-06-18 23:00:00
8162,75 F,68 F,78 %,E,5 mph,0 mph,30.0 in,0,2017-06-19 00:00:00
8163,75 F,66 F,73 %,ENE,3 mph,0 mph,30.0 in,0,2017-06-19 00:00:00
8164,75 F,66 F,73 %,NE,3 mph,0 mph,30.0 in,0,2017-06-19 01:00:00
8165,75 F,66 F,73 %,VAR,2 mph,0 mph,30.0 in,0,2017-06-19 01:30:00
8166,75 F,66 F,73 %,E,3 mph,0 mph,30.0 in,0,2017-06-19 02:00:00
8167,75 F,68 F,78 %,VAR,2 mph,0 mph,30.0 in,0,2017-06-19 02:30:00
8168,73 F,70 F,88 %,E,5 mph,0 mph,30.0 in,0,2017-06-19 03:00:00
8169,73 F,68 F,83 %,ENE,7 mph,0 mph,30.0 in,0,2017-06-19 03:30:00
8170,73 F,68 F,83 %,ENE,8 mph,0 mph,30.0 in,0,2017-06-19 04:00:00
8171,73 F,68 F,83 %,NE,5 mph,0 mph,30.0 in,0,2017-06-19 04:30:00
8172,73 F,66 F,78 %,NNE,5 mph,0 mph,30.0 in,0,2017-06-19 05:00:00
8173,72 F,66 F,83 %,NE,6 mph,0 mph,30.0 in,0,2017-06-19 05:30:00
8174,72 F,66 F,83 %,NE,3 mph,0 mph,30.0 in,0,2017-06-19 06:00:00
8175,72 F,66 F,83 %,N,3 mph,0 mph,30.0 in,0,2017-06-19 06:30:00
8176,72 F,66 F,83 %,NNE,3 mph,0 mph,30.1 in,0,2017-06-19 07:00:00
8177,72 F,66 F,83 %,NE,6 mph,0 mph,30.1 in,0,2017-06-19 07:30:00
8178,73 F,66 F,78 %,NE,7 mph,0 mph,30.1 in,0,2017-06-19 08:00:00
8179,75 F,66 F,73 %,NE,8 mph,0 mph,30.1 in,0,2017-06-19 08:30:00
8180,77 F,68 F,74 %,NE,9 mph,0 mph,30.1 in,0,2017-06-19 09:00:00
8181,77 F,70 F,78 %,NE,7 mph,0 mph,30.1 in,0,2017-06-19 09:30:00
8182,79 F,70 F,74 %,NE,8 mph,0 mph,30.1 in,0,2017-06-19 10:00:00
8183,79 F,70 F,74 %,ENE,8 mph,0 mph,30.1 in,0,2017-06-19 10:30:00
8184,81 F,70 F,70 %,E,7 mph,0 mph,30.1 in,0,2017-06-19 11:00:00
8185,81 F,70 F,70 %,E,7 mph,0 mph,30.1 in,0,2017-06-19 11:30:00
8186,81 F,70 F,70 %,E,7 mph,0 mph,30.1 in,0,2017-06-19 12:00:00
8187,81 F,70 F,70 %,E,8 mph,0 mph,30.1 in,0,2017-06-19 12:00:00
8188,81 F,72 F,74 %,ENE,10 mph,0 mph,30.1 in,0,2017-06-19 13:00:00
8189,81 F,72 F,74 %,ENE,12 mph,0 mph,30.1 in,0,2017-06-19 13:00:00
8190,82 F,73 F,74 %,E,10 mph,0 mph,30.1 in,0,2017-06-19 14:00:00
8191,81 F,72 F,74 %,E,10 mph,0 mph,30.1 in,0,2017-06-19 14:00:00
8192,81 F,72 F,74 %,ESE,8 mph,0 mph,30.1 in,0,2017-06-19 15:00:00
8193,81 F,72 F,74 %,SE,7 mph,0 mph,30.1 in,0,2017-06-19 15:00:00
8194,81 F,72 F,74 %,ESE,7 mph,0 mph,30.1 in,0,2017-06-19 16:00:00
8195,82 F,73 F,74 %,ESE,8 mph,0 mph,30.1 in,0,2017-06-19 16:00:00
8196,82 F,73 F,74 %,SE,9 mph,0 mph,30.1 in,0,2017-06-19 17:00:00
8197,82 F,73 F,74 %,SE,9 mph,0 mph,30.1 in,0,2017-06-19 17:00:00
8198,81 F,72 F,74 %,ESE,9 mph,0 mph,30.1 in,0,2017-06-19 18:00:00
8199,81 F,73 F,79 %,SSE,7 mph,0 mph,30.1 in,0,2017-06-19 18:00:00
8200,81 F,73 F,79 %,SE,7 mph,0 mph,30.0 in,0,2017-06-19 19:00:00
8201,81 F,73 F,79 %,SSE,7 mph,0 mph,30.0 in,0,2017-06-19 19:00:00
8202,81 F,73 F,79 %,S,7 mph,0 mph,30.0 in,0,2017-06-19 20:00:00
8203,81 F,72 F,74 %,S,7 mph,0 mph,30.0 in,0,2017-06-19 20:00:00
8204,79 F,72 F,78 %,S,8 mph,0 mph,30.0 in,0,2017-06-19 21:00:00
8205,79 F,72 F,78 %,SSW,7 mph,0 mph,30.1 in,0,2017-06-19 21:00:00
8206,77 F,72 F,83 %,SSW,6 mph,0 mph,30.1 in,0,2017-06-19 22:00:00
8207,77 F,72 F,83 %,SSW,6 mph,0 mph,30.1 in,0,2017-06-19 22:00:00
8208,77 F,73 F,89 %,SSW,6 mph,0 mph,30.1 in,0,2017-06-19 23:00:00
8209,77 F,73 F,89 %,SW,6 mph,0 mph,30.1 in,0,2017-06-19 23:00:00
8210,77 F,73 F,89 %,SSW,6 mph,0 mph,30.1 in,0,2017-06-20 00:00:00
8211,75 F,73 F,94 %,SSW,3 mph,0 mph,30.1 in,0,2017-06-20 00:00:00
8212,77 F,72 F,83 %,SSW,3 mph,0 mph,30.1 in,0,2017-06-20 01:00:00
8213,75 F,72 F,89 %,SSW,5 mph,0 mph,30.1 in,0,2017-06-20 01:30:00
8214,75 F,72 F,89 %,WSW,6 mph,0 mph,30.1 in,0,2017-06-20 02:00:00
8215,75 F,72 F,89 %,WNW,3 mph,0 mph,30.1 in,0,2017-06-20 02:30:00
8216,73 F,70 F,88 %,WNW,5 mph,0 mph,30.1 in,0,2017-06-20 03:00:00
8217,73 F,68 F,83 %,NNW,3 mph,0 mph,30.1 in,0,2017-06-20 03:30:00
8218,73 F,68 F,83 %,NNW,2 mph,0 mph,30.1 in,0,2017-06-20 04:00:00
8219,73 F,68 F,83 %,NW,5 mph,0 mph,30.1 in,0,2017-06-20 04:30:00
8220,73 F,68 F,83 %,NW,5 mph,0 mph,30.0 in,0,2017-06-20 05:00:00
8221,73 F,68 F,83 %,NW,3 mph,0 mph,30.0 in,0,2017-06-20 05:30:00
8222,73 F,68 F,83 %,VAR,1 mph,0 mph,30.0 in,0,2017-06-20 06:00:00
8223,72 F,68 F,88 %,VAR,1 mph,0 mph,30.0 in,0,2017-06-20 06:30:00
8224,73 F,68 F,83 %,WNW,1 mph,0 mph,30.0 in,0,2017-06-20 07:00:00
