,Datetime,Weekday,Part of the day,counts,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,State Holiday
51,2017-01-04 21:00:00,Wednesday,Afternoon,2,46 F,34 F,62 %,NNW,13 mph,0 mph,30.1 in,0.0
52,2017-01-04 22:00:00,Wednesday,Night,2,45 F,34 F,66 %,NNW,10 mph,0 mph,30.1 in,0.0
53,2017-01-05 02:00:00,Thursday,Night,1,43 F,32 F,66 %,NNW,13 mph,0 mph,30.1 in,0.0
54,2017-01-05 04:00:00,Thursday,Night,1,41 F,32 F,70 %,NNW,12 mph,0 mph,30.1 in,0.0
55,2017-01-05 05:00:00,Thursday,Night,1,41 F,32 F,70 %,NW,15 mph,0 mph,30.1 in,0.0
56,2017-01-05 06:00:00,Thursday,Morning,1,39 F,32 F,75 %,NW,15 mph,0 mph,30.1 in,0.0
57,2017-01-05 07:00:00,Thursday,Morning,3,41 F,30 F,65 %,NW,13 mph,0 mph,30.1 in,0.0
58,2017-01-05 08:00:00,Thursday,Morning,3,41 F,30 F,65 %,NW,14 mph,0 mph,30.1 in,0.0
59,2017-01-05 09:00:00,Thursday,Morning,3,41 F,30 F,65 %,NW,14 mph,0 mph,30.2 in,0.0
60,2017-01-05 10:00:00,Thursday,Morning,2,41 F,30 F,65 %,NNW,16 mph,0 mph,30.2 in,0.0
61,2017-01-05 11:00:00,Thursday,Morning,1,45 F,32 F,61 %,NW,14 mph,0 mph,30.2 in,0.0
62,2017-01-05 12:00:00,Thursday,Morning,2,46 F,32 F,57 %,NNW,12 mph,0 mph,30.2 in,0.0
63,2017-01-05 13:00:00,Thursday,Morning,1,52 F,34 F,50 %,NNW,7 mph,0 mph,30.2 in,0.0
64,2017-01-05 14:00:00,Thursday,Afternoon,2,54 F,37 F,54 %,ESE,6 mph,0 mph,30.2 in,0.0
65,2017-01-05 15:00:00,Thursday,Afternoon,3,54 F,39 F,58 %,SE,5 mph,0 mph,30.2 in,0.0
66,2017-01-05 16:00:00,Thursday,Afternoon,2,54 F,41 F,62 %,ESE,5 mph,0 mph,30.2 in,0.0
67,2017-01-05 17:00:00,Thursday,Afternoon,1,52 F,41 F,67 %,VAR,2 mph,0 mph,30.2 in,0.0
68,2017-01-05 18:00:00,Thursday,Afternoon,2,52 F,41 F,67 %,VAR,2 mph,0 mph,30.2 in,0.0
69,2017-01-05 19:00:00,Thursday,Afternoon,1,52 F,43 F,71 %,CALM,0 mph,0 mph,30.2 in,0.0
70,2017-01-05 22:00:00,Thursday,Night,2,46 F,32 F,57 %,NNW,10 mph,0 mph,30.3 in,0.0
71,2017-01-05 23:00:00,Thursday,Night,2,43 F,30 F,61 %,NNW,10 mph,0 mph,30.3 in,0.0
72,2017-01-06 00:00:00,Friday,Night,1,41 F,30 F,65 %,NNW,10 mph,0 mph,30.3 in,1.0
73,2017-01-06 06:00:00,Friday,Morning,1,36 F,28 F,75 %,NNW,15 mph,0 mph,30.3 in,1.0
74,2017-01-06 10:00:00,Friday,Morning,1,37 F,28 F,70 %,NW,16 mph,0 mph,30.4 in,1.0
75,2017-01-06 12:00:00,Friday,Morning,2,46 F,30 F,53 %,NW,10 mph,0 mph,30.4 in,1.0
76,2017-01-06 15:00:00,Friday,Afternoon,1,52 F,39 F,62 %,SSW,7 mph,0 mph,30.3 in,1.0
77,2017-01-06 20:00:00,Friday,Afternoon,2,45 F,37 F,76 %,NW,7 mph,0 mph,30.4 in,1.0
78,2017-01-06 22:00:00,Friday,Night,1,43 F,37 F,81 %,NW,7 mph,0 mph,30.4 in,1.0
79,2017-01-06 23:00:00,Friday,Night,2,41 F,37 F,87 %,NNW,7 mph,0 mph,30.4 in,1.0
80,2017-01-07 00:00:00,Saturday,Night,1,43 F,36 F,76 %,NNW,8 mph,0 mph,30.4 in,0.0
81,2017-01-07 01:00:00,Saturday,Night,2,41 F,34 F,76 %,NNW,13 mph,0 mph,30.4 in,0.0
82,2017-01-07 04:00:00,Saturday,Night,2,37 F,30 F,75 %,NNW,15 mph,0 mph,30.4 in,0.0
83,2017-01-07 08:00:00,Saturday,Morning,2,36 F,28 F,75 %,NNW,14 mph,0 mph,30.4 in,0.0
84,2017-01-07 09:00:00,Saturday,Morning,2,36 F,28 F,75 %,NNW,13 mph,0 mph,30.4 in,0.0
85,2017-01-07 10:00:00,Saturday,Morning,1,37 F,28 F,70 %,NNW,15 mph,0 mph,30.4 in,0.0
86,2017-01-07 12:00:00,Saturday,Morning,1,46 F,32 F,57 %,NW,8 mph,20 mph,30.4 in,0.0
87,2017-01-07 13:00:00,Saturday,Morning,3,50 F,34 F,54 %,NW,6 mph,0 mph,30.4 in,0.0
88,2017-01-07 14:00:00,Saturday,Afternoon,2,54 F,36 F,51 %,W,1 mph,0 mph,30.4 in,0.0
89,2017-01-07 17:00:00,Saturday,Afternoon,2,54 F,30 F,41 %,CALM,0 mph,0 mph,30.4 in,0.0
90,2017-01-07 18:00:00,Saturday,Afternoon,2,50 F,30 F,47 %,CALM,0 mph,0 mph,30.4 in,0.0
91,2017-01-07 19:00:00,Saturday,Afternoon,1,45 F,34 F,66 %,WNW,3 mph,0 mph,30.4 in,0.0
92,2017-01-07 21:00:00,Saturday,Afternoon,2,43 F,34 F,70 %,NW,7 mph,0 mph,30.4 in,0.0
93,2017-01-07 23:00:00,Saturday,Night,1,41 F,32 F,70 %,NNW,10 mph,0 mph,30.4 in,0.0
94,2017-01-08 05:00:00,Sunday,Night,2,39 F,27 F,61 %,NNW,14 mph,0 mph,30.3 in,0.0
95,2017-01-08 06:00:00,Sunday,Morning,2,39 F,28 F,65 %,NNW,14 mph,0 mph,30.3 in,0.0
96,2017-01-08 09:00:00,Sunday,Morning,1,39 F,28 F,65 %,NW,14 mph,0 mph,30.3 in,0.0
97,2017-01-08 12:00:00,Sunday,Morning,2,50 F,32 F,50 %,WNW,14 mph,0 mph,30.3 in,0.0
98,2017-01-08 15:00:00,Sunday,Afternoon,1,59 F,39 F,48 %,WNW,8 mph,0 mph,30.2 in,0.0
99,2017-01-08 16:00:00,Sunday,Afternoon,2,59 F,36 F,42 %,NNW,8 mph,0 mph,30.2 in,0.0
100,2017-01-08 19:00:00,Sunday,Afternoon,2,52 F,32 F,47 %,NNW,15 mph,0 mph,30.2 in,0.0
101,2017-01-08 20:00:00,Sunday,Afternoon,2,50 F,30 F,47 %,NW,10 mph,25 mph,30.2 in,0.0
102,2017-01-08 21:00:00,Sunday,Afternoon,2,48 F,28 F,46 %,NNW,14 mph,0 mph,30.2 in,0.0
103,2017-01-09 01:00:00,Monday,Night,1,45 F,28 F,53 %,NNW,14 mph,0 mph,30.2 in,0.0
104,2017-01-09 08:00:00,Monday,Morning,2,41 F,32 F,70 %,NNW,12 mph,0 mph,30.3 in,0.0
105,2017-01-09 09:00:00,Monday,Morning,2,41 F,32 F,70 %,NNW,16 mph,0 mph,30.3 in,0.0
106,2017-01-09 11:00:00,Monday,Morning,1,45 F,36 F,71 %,NNW,17 mph,0 mph,30.3 in,0.0
107,2017-01-09 12:00:00,Monday,Morning,5,48 F,37 F,66 %,NW,9 mph,0 mph,30.3 in,0.0
108,2017-01-09 13:00:00,Monday,Morning,4,50 F,37 F,62 %,NW,8 mph,0 mph,30.3 in,0.0
109,2017-01-09 14:00:00,Monday,Afternoon,1,55 F,41 F,58 %,NW,7 mph,0 mph,30.2 in,0.0
110,2017-01-09 15:00:00,Monday,Afternoon,1,55 F,39 F,54 %,SW,16 mph,0 mph,30.2 in,0.0
111,2017-01-09 16:00:00,Monday,Afternoon,2,55 F,41 F,58 %,W,14 mph,0 mph,30.2 in,0.0
112,2017-01-09 17:00:00,Monday,Afternoon,1,52 F,37 F,58 %,NW,8 mph,20 mph,30.2 in,0.0
113,2017-01-09 18:00:00,Monday,Afternoon,2,50 F,36 F,58 %,NNW,7 mph,0 mph,30.2 in,0.0
114,2017-01-09 19:00:00,Monday,Afternoon,2,48 F,36 F,62 %,NNW,12 mph,0 mph,30.2 in,0.0
115,2017-01-09 21:00:00,Monday,Afternoon,2,45 F,36 F,71 %,NNW,9 mph,0 mph,30.2 in,0.0
116,2017-01-09 22:00:00,Monday,Night,1,45 F,34 F,66 %,NW,13 mph,0 mph,30.2 in,0.0
117,2017-01-09 23:00:00,Monday,Night,1,43 F,34 F,70 %,NW,10 mph,0 mph,30.1 in,0.0
118,2017-01-10 02:00:00,Tuesday,Night,1,39 F,32 F,75 %,NNW,13 mph,0 mph,30.1 in,0.0
119,2017-01-10 08:00:00,Tuesday,Morning,3,39 F,32 F,75 %,NW,7 mph,0 mph,29.9 in,0.0
120,2017-01-10 09:00:00,Tuesday,Morning,3,41 F,34 F,76 %,NNW,15 mph,0 mph,29.9 in,0.0
121,2017-01-10 10:00:00,Tuesday,Morning,2,41 F,34 F,76 %,NNW,10 mph,0 mph,29.9 in,0.0
122,2017-01-10 11:00:00,Tuesday,Morning,2,45 F,36 F,71 %,NW,7 mph,0 mph,29.9 in,0.0
123,2017-01-10 12:00:00,Tuesday,Morning,1,46 F,36 F,66 %,NW,7 mph,0 mph,29.9 in,0.0
124,2017-01-10 13:00:00,Tuesday,Morning,3,48 F,37 F,66 %,NNW,12 mph,0 mph,29.8 in,0.0
125,2017-01-10 14:00:00,Tuesday,Afternoon,6,50 F,36 F,58 %,NNW,10 mph,0 mph,29.8 in,0.0
126,2017-01-10 15:00:00,Tuesday,Afternoon,1,52 F,37 F,58 %,NNW,9 mph,0 mph,29.8 in,0.0
127,2017-01-10 16:00:00,Tuesday,Afternoon,3,55 F,37 F,51 %,NNW,9 mph,0 mph,29.8 in,0.0
128,2017-01-10 17:00:00,Tuesday,Afternoon,3,54 F,37 F,54 %,N,6 mph,0 mph,29.8 in,0.0
129,2017-01-10 18:00:00,Tuesday,Afternoon,4,52 F,39 F,62 %,NE,8 mph,0 mph,29.8 in,0.0
130,2017-01-10 19:00:00,Tuesday,Afternoon,1,50 F,41 F,71 %,ENE,6 mph,0 mph,29.8 in,0.0
131,2017-01-10 21:00:00,Tuesday,Afternoon,1,46 F,41 F,81 %,NNW,5 mph,0 mph,29.8 in,0.0
132,2017-01-10 22:00:00,Tuesday,Night,1,46 F,39 F,76 %,NW,6 mph,0 mph,29.9 in,0.0
133,2017-01-11 07:00:00,Wednesday,Morning,3,37 F,34 F,87 %,NW,9 mph,0 mph,30.0 in,0.0
134,2017-01-11 09:00:00,Wednesday,Morning,3,37 F,32 F,81 %,NW,7 mph,0 mph,30.1 in,0.0
135,2017-01-11 11:00:00,Wednesday,Morning,2,46 F,36 F,66 %,NW,5 mph,0 mph,30.2 in,0.0
136,2017-01-11 13:00:00,Wednesday,Morning,1,54 F,37 F,54 %,SSW,7 mph,0 mph,30.2 in,0.0
137,2017-01-11 14:00:00,Wednesday,Afternoon,2,54 F,39 F,58 %,SSW,10 mph,0 mph,30.1 in,0.0
138,2017-01-11 15:00:00,Wednesday,Afternoon,3,55 F,39 F,54 %,SW,12 mph,0 mph,30.2 in,0.0
139,2017-01-11 16:00:00,Wednesday,Afternoon,3,55 F,41 F,58 %,SW,15 mph,0 mph,30.2 in,0.0
140,2017-01-11 17:00:00,Wednesday,Afternoon,4,54 F,43 F,67 %,SW,14 mph,0 mph,30.2 in,0.0
141,2017-01-11 18:00:00,Wednesday,Afternoon,3,52 F,43 F,71 %,SW,13 mph,0 mph,30.2 in,0.0
142,2017-01-11 19:00:00,Wednesday,Afternoon,3,54 F,43 F,67 %,SW,16 mph,0 mph,30.2 in,0.0
143,2017-01-11 20:00:00,Wednesday,Afternoon,1,54 F,43 F,67 %,SW,17 mph,0 mph,30.2 in,0.0
144,2017-01-11 21:00:00,Wednesday,Afternoon,3,54 F,43 F,67 %,WSW,13 mph,0 mph,30.2 in,0.0
145,2017-01-11 23:00:00,Wednesday,Night,1,54 F,45 F,72 %,WSW,13 mph,0 mph,30.2 in,0.0
146,2017-01-12 01:00:00,Thursday,Night,1,50 F,41 F,71 %,VAR,1 mph,0 mph,30.2 in,0.0
147,2017-01-12 03:00:00,Thursday,Night,1,48 F,41 F,76 %,NW,7 mph,0 mph,30.2 in,0.0
148,2017-01-12 07:00:00,Thursday,Morning,2,46 F,39 F,76 %,NW,8 mph,0 mph,30.2 in,0.0
149,2017-01-12 08:00:00,Thursday,Morning,5,46 F,39 F,76 %,NNW,12 mph,0 mph,30.2 in,0.0
150,2017-01-12 09:00:00,Thursday,Morning,3,46 F,41 F,81 %,NNW,9 mph,0 mph,30.2 in,0.0
151,2017-01-12 10:00:00,Thursday,Morning,2,52 F,43 F,71 %,WNW,6 mph,0 mph,30.2 in,0.0
152,2017-01-12 11:00:00,Thursday,Morning,1,55 F,45 F,67 %,WNW,7 mph,0 mph,30.2 in,0.0
153,2017-01-12 12:00:00,Thursday,Morning,3,57 F,46 F,67 %,WNW,5 mph,0 mph,30.1 in,0.0
154,2017-01-12 13:00:00,Thursday,Morning,1,59 F,50 F,72 %,SW,12 mph,0 mph,30.1 in,0.0
155,2017-01-12 14:00:00,Thursday,Afternoon,2,59 F,50 F,72 %,SW,16 mph,0 mph,30.1 in,0.0
156,2017-01-12 15:00:00,Thursday,Afternoon,4,59 F,52 F,77 %,SW,20 mph,0 mph,30.0 in,0.0
157,2017-01-12 18:00:00,Thursday,Afternoon,2,57 F,54 F,88 %,SW,14 mph,0 mph,30.0 in,0.0
158,2017-01-12 19:00:00,Thursday,Afternoon,3,55 F,52 F,88 %,WSW,13 mph,0 mph,29.9 in,0.0
159,2017-01-12 20:00:00,Thursday,Afternoon,1,57 F,50 F,77 %,WSW,21 mph,0 mph,29.9 in,0.0
160,2017-01-12 21:00:00,Thursday,Afternoon,1,55 F,52 F,88 %,WSW,20 mph,0 mph,29.9 in,0.0
161,2017-01-13 08:00:00,Friday,Morning,1,54 F,32 F,44 %,W,15 mph,0 mph,29.9 in,0.0
162,2017-01-13 09:00:00,Friday,Morning,4,54 F,30 F,41 %,WNW,22 mph,0 mph,29.9 in,0.0
163,2017-01-13 10:00:00,Friday,Morning,4,54 F,30 F,41 %,WNW,20 mph,0 mph,29.9 in,0.0
164,2017-01-13 11:00:00,Friday,Morning,4,54 F,32 F,44 %,NW,24 mph,0 mph,29.9 in,0.0
165,2017-01-13 13:00:00,Friday,Morning,5,57 F,32 F,38 %,WNW,15 mph,0 mph,29.9 in,0.0
166,2017-01-13 14:00:00,Friday,Afternoon,8,57 F,30 F,36 %,W,15 mph,0 mph,29.9 in,0.0
167,2017-01-13 15:00:00,Friday,Afternoon,4,57 F,32 F,38 %,W,18 mph,0 mph,29.9 in,0.0
168,2017-01-13 16:00:00,Friday,Afternoon,4,55 F,32 F,41 %,WNW,16 mph,0 mph,29.9 in,0.0
169,2017-01-13 17:00:00,Friday,Afternoon,3,55 F,30 F,38 %,W,15 mph,0 mph,30.0 in,0.0
170,2017-01-13 18:00:00,Friday,Afternoon,1,54 F,30 F,41 %,WNW,15 mph,0 mph,30.0 in,0.0
171,2017-01-13 20:00:00,Friday,Afternoon,1,50 F,30 F,47 %,NNW,10 mph,0 mph,30.0 in,0.0
172,2017-01-13 21:00:00,Friday,Afternoon,2,48 F,30 F,50 %,N,7 mph,0 mph,30.1 in,0.0
173,2017-01-14 00:00:00,Saturday,Night,1,45 F,27 F,49 %,N,5 mph,0 mph,30.1 in,0.0
174,2017-01-14 04:00:00,Saturday,Night,1,41 F,28 F,61 %,NNW,15 mph,0 mph,30.1 in,0.0
175,2017-01-14 08:00:00,Saturday,Morning,2,39 F,30 F,70 %,NW,16 mph,0 mph,30.1 in,0.0
176,2017-01-14 09:00:00,Saturday,Morning,1,41 F,30 F,65 %,NW,17 mph,0 mph,30.1 in,0.0
177,2017-01-14 11:00:00,Saturday,Morning,1,46 F,28 F,50 %,NNW,15 mph,0 mph,30.1 in,0.0
178,2017-01-14 12:00:00,Saturday,Morning,3,48 F,28 F,46 %,NNW,15 mph,0 mph,30.1 in,0.0
179,2017-01-14 13:00:00,Saturday,Morning,3,52 F,27 F,38 %,NW,13 mph,0 mph,30.1 in,0.0
180,2017-01-14 14:00:00,Saturday,Afternoon,7,52 F,18 F,26 %,NW,13 mph,0 mph,30.1 in,0.0
181,2017-01-14 16:00:00,Saturday,Afternoon,1,54 F,14 F,21 %,NW,16 mph,0 mph,30.1 in,0.0
182,2017-01-14 17:00:00,Saturday,Afternoon,1,52 F,12 F,21 %,NNW,12 mph,0 mph,30.1 in,0.0
183,2017-01-14 18:00:00,Saturday,Afternoon,1,50 F,18 F,28 %,NW,7 mph,0 mph,30.1 in,0.0
184,2017-01-14 19:00:00,Saturday,Afternoon,2,48 F,18 F,30 %,NNW,6 mph,0 mph,30.1 in,0.0
185,2017-01-14 20:00:00,Saturday,Afternoon,2,45 F,18 F,34 %,NW,9 mph,0 mph,30.2 in,0.0
186,2017-01-14 21:00:00,Saturday,Afternoon,3,43 F,18 F,36 %,NW,9 mph,0 mph,30.2 in,0.0
187,2017-01-14 22:00:00,Saturday,Night,3,43 F,18 F,36 %,NNW,7 mph,0 mph,30.2 in,0.0
188,2017-01-14 23:00:00,Saturday,Night,1,45 F,18 F,34 %,NW,9 mph,0 mph,30.2 in,0.0
189,2017-01-15 00:00:00,Sunday,Night,1,43 F,18 F,36 %,WNW,10 mph,0 mph,30.2 in,0.0
190,2017-01-15 01:00:00,Sunday,Night,1,41 F,19 F,42 %,NW,14 mph,0 mph,30.2 in,0.0
191,2017-01-15 03:00:00,Sunday,Night,1,39 F,23 F,52 %,NNW,15 mph,0 mph,30.1 in,0.0
192,2017-01-15 10:00:00,Sunday,Morning,1,41 F,30 F,65 %,NW,18 mph,0 mph,30.1 in,0.0
193,2017-01-15 12:00:00,Sunday,Morning,1,48 F,30 F,50 %,N,10 mph,0 mph,30.1 in,0.0
194,2017-01-15 13:00:00,Sunday,Morning,1,52 F,30 F,44 %,NNW,12 mph,0 mph,30.1 in,0.0
195,2017-01-15 14:00:00,Sunday,Afternoon,3,54 F,27 F,35 %,NW,13 mph,0 mph,30.1 in,0.0
196,2017-01-15 17:00:00,Sunday,Afternoon,1,55 F,19 F,25 %,N,10 mph,0 mph,30.1 in,0.0
197,2017-01-15 19:00:00,Sunday,Afternoon,1,46 F,25 F,43 %,W,5 mph,0 mph,30.1 in,0.0
198,2017-01-15 21:00:00,Sunday,Afternoon,1,45 F,25 F,46 %,WNW,6 mph,0 mph,30.1 in,0.0
199,2017-01-16 07:00:00,Monday,Morning,2,39 F,30 F,70 %,NW,12 mph,0 mph,30.0 in,0.0
200,2017-01-16 08:00:00,Monday,Morning,5,37 F,30 F,75 %,NNW,9 mph,0 mph,30.0 in,0.0
201,2017-01-16 09:00:00,Monday,Morning,4,39 F,30 F,70 %,NW,9 mph,0 mph,30.0 in,0.0
202,2017-01-16 11:00:00,Monday,Morning,4,46 F,34 F,62 %,NNW,8 mph,0 mph,30.0 in,0.0
203,2017-01-16 12:00:00,Monday,Morning,2,50 F,36 F,58 %,NW,6 mph,0 mph,30.0 in,0.0
204,2017-01-16 14:00:00,Monday,Afternoon,2,54 F,39 F,58 %,N,1 mph,0 mph,29.9 in,0.0
205,2017-01-16 15:00:00,Monday,Afternoon,4,54 F,39 F,58 %,S,5 mph,0 mph,29.9 in,0.0
206,2017-01-16 16:00:00,Monday,Afternoon,3,54 F,39 F,58 %,SSE,5 mph,0 mph,29.9 in,0.0
207,2017-01-16 17:00:00,Monday,Afternoon,4,52 F,37 F,58 %,E,6 mph,0 mph,29.9 in,0.0
208,2017-01-16 18:00:00,Monday,Afternoon,3,50 F,37 F,62 %,E,3 mph,0 mph,29.9 in,0.0
209,2017-01-16 19:00:00,Monday,Afternoon,3,52 F,39 F,62 %,VAR,2 mph,0 mph,29.9 in,0.0
210,2017-01-16 20:00:00,Monday,Afternoon,1,45 F,37 F,76 %,W,3 mph,0 mph,29.9 in,0.0
211,2017-01-17 07:00:00,Tuesday,Morning,1,41 F,3 F,21 %,N,23 mph,0 mph,29.9 in,0.0
212,2017-01-17 08:00:00,Tuesday,Morning,3,41 F,1 F,19 %,N,25 mph,38 mph,29.9 in,0.0
213,2017-01-17 09:00:00,Tuesday,Morning,4,41 F,1 F,19 %,N,16 mph,0 mph,30.0 in,0.0
214,2017-01-17 10:00:00,Tuesday,Morning,3,43 F,5 F,21 %,NE,8 mph,0 mph,30.0 in,0.0
215,2017-01-17 11:00:00,Tuesday,Morning,1,43 F,3 F,19 %,NNE,9 mph,0 mph,30.0 in,0.0
216,2017-01-17 12:00:00,Tuesday,Morning,8,45 F,3 F,18 %,E,9 mph,0 mph,30.0 in,0.0
217,2017-01-17 13:00:00,Tuesday,Morning,1,45 F,12 F,27 %,E,12 mph,0 mph,30.0 in,0.0
218,2017-01-17 14:00:00,Tuesday,Afternoon,3,45 F,14 F,29 %,E,9 mph,0 mph,30.0 in,0.0
219,2017-01-17 15:00:00,Tuesday,Afternoon,3,45 F,16 F,31 %,E,6 mph,0 mph,30.0 in,0.0
220,2017-01-17 16:00:00,Tuesday,Afternoon,6,45 F,14 F,29 %,ESE,6 mph,0 mph,30.0 in,0.0
221,2017-01-17 17:00:00,Tuesday,Afternoon,1,45 F,18 F,34 %,SE,6 mph,0 mph,30.0 in,0.0
222,2017-01-17 18:00:00,Tuesday,Afternoon,4,45 F,21 F,39 %,E,3 mph,0 mph,30.0 in,0.0
223,2017-01-17 21:00:00,Tuesday,Afternoon,3,37 F,19 F,48 %,NW,1 mph,0 mph,30.0 in,0.0
224,2017-01-17 22:00:00,Tuesday,Night,1,37 F,21 F,52 %,NW,5 mph,0 mph,30.0 in,0.0
225,2017-01-18 01:00:00,Wednesday,Night,1,34 F,21 F,60 %,NNW,12 mph,0 mph,30.1 in,0.0
226,2017-01-18 06:00:00,Wednesday,Morning,1,30 F,16 F,55 %,NNW,12 mph,0 mph,30.1 in,0.0
227,2017-01-18 09:00:00,Wednesday,Morning,3,32 F,14 F,48 %,NNW,15 mph,0 mph,30.1 in,0.0
228,2017-01-18 10:00:00,Wednesday,Morning,3,34 F,16 F,48 %,NNW,15 mph,0 mph,30.1 in,0.0
229,2017-01-18 12:00:00,Wednesday,Morning,2,41 F,16 F,36 %,NW,10 mph,0 mph,30.1 in,0.0
230,2017-01-18 13:00:00,Wednesday,Morning,2,45 F,16 F,31 %,NW,12 mph,0 mph,30.1 in,0.0
231,2017-01-18 15:00:00,Wednesday,Afternoon,2,50 F,12 F,22 %,WSW,1 mph,0 mph,30.1 in,0.0
232,2017-01-18 16:00:00,Wednesday,Afternoon,4,50 F,14 F,24 %,VAR,2 mph,0 mph,30.1 in,0.0
233,2017-01-18 17:00:00,Wednesday,Afternoon,2,48 F,12 F,24 %,VAR,2 mph,0 mph,30.1 in,0.0
234,2017-01-18 18:00:00,Wednesday,Afternoon,3,45 F,23 F,43 %,NW,7 mph,0 mph,30.1 in,0.0
235,2017-01-18 19:00:00,Wednesday,Afternoon,1,43 F,18 F,36 %,N,5 mph,0 mph,30.1 in,0.0
236,2017-01-18 20:00:00,Wednesday,Afternoon,1,41 F,18 F,39 %,NNW,10 mph,0 mph,30.2 in,0.0
237,2017-01-18 21:00:00,Wednesday,Afternoon,1,39 F,16 F,39 %,NNW,12 mph,0 mph,30.2 in,0.0
238,2017-01-18 22:00:00,Wednesday,Night,1,39 F,16 F,39 %,NNW,16 mph,0 mph,30.2 in,0.0
239,2017-01-19 01:00:00,Thursday,Night,1,36 F,18 F,48 %,NNW,14 mph,0 mph,30.2 in,0.0
240,2017-01-19 07:00:00,Thursday,Morning,2,36 F,18 F,48 %,NNW,15 mph,0 mph,30.2 in,0.0
241,2017-01-19 08:00:00,Thursday,Morning,2,37 F,18 F,45 %,NNW,13 mph,0 mph,30.2 in,0.0
242,2017-01-19 09:00:00,Thursday,Morning,2,37 F,19 F,48 %,NNW,10 mph,0 mph,30.2 in,0.0
243,2017-01-19 10:00:00,Thursday,Morning,2,41 F,23 F,49 %,NNW,10 mph,0 mph,30.2 in,0.0
244,2017-01-19 11:00:00,Thursday,Morning,1,48 F,28 F,46 %,NNE,15 mph,0 mph,30.2 in,0.0
245,2017-01-19 12:00:00,Thursday,Morning,2,52 F,32 F,47 %,ENE,26 mph,0 mph,30.2 in,0.0
246,2017-01-19 13:00:00,Thursday,Morning,1,52 F,34 F,50 %,ENE,28 mph,39 mph,30.2 in,0.0
247,2017-01-19 15:00:00,Thursday,Afternoon,1,50 F,34 F,54 %,ENE,28 mph,39 mph,30.1 in,0.0
248,2017-01-19 16:00:00,Thursday,Afternoon,1,50 F,34 F,54 %,NE,25 mph,0 mph,30.1 in,0.0
249,2017-01-19 17:00:00,Thursday,Afternoon,2,50 F,34 F,54 %,NE,26 mph,0 mph,30.1 in,0.0
250,2017-01-19 18:00:00,Thursday,Afternoon,1,50 F,34 F,54 %,ENE,24 mph,37 mph,30.1 in,0.0
251,2017-01-19 19:00:00,Thursday,Afternoon,2,48 F,37 F,66 %,ENE,29 mph,40 mph,30.2 in,0.0
252,2017-01-19 20:00:00,Thursday,Afternoon,1,50 F,36 F,58 %,NE,25 mph,37 mph,30.2 in,0.0
253,2017-01-19 22:00:00,Thursday,Night,1,48 F,37 F,66 %,NE,25 mph,38 mph,30.2 in,0.0
254,2017-01-20 07:00:00,Friday,Morning,1,48 F,39 F,71 %,NE,23 mph,36 mph,30.1 in,0.0
255,2017-01-20 08:00:00,Friday,Morning,2,48 F,41 F,76 %,NE,22 mph,0 mph,30.1 in,0.0
256,2017-01-20 09:00:00,Friday,Morning,4,50 F,41 F,71 %,NE,23 mph,0 mph,30.1 in,0.0
257,2017-01-20 10:00:00,Friday,Morning,3,50 F,41 F,71 %,NE,21 mph,0 mph,30.2 in,0.0
258,2017-01-20 11:00:00,Friday,Morning,2,50 F,43 F,76 %,NE,22 mph,0 mph,30.2 in,0.0
259,2017-01-20 12:00:00,Friday,Morning,1,48 F,45 F,87 %,NE,21 mph,32 mph,30.2 in,0.0
260,2017-01-20 13:00:00,Friday,Morning,5,50 F,45 F,82 %,NE,22 mph,0 mph,30.1 in,0.0
261,2017-01-20 14:00:00,Friday,Afternoon,4,50 F,45 F,82 %,NE,26 mph,0 mph,30.1 in,0.0
262,2017-01-20 15:00:00,Friday,Afternoon,1,50 F,43 F,76 %,NE,29 mph,40 mph,30.1 in,0.0
263,2017-01-20 16:00:00,Friday,Afternoon,4,50 F,43 F,76 %,NE,22 mph,36 mph,30.1 in,0.0
264,2017-01-20 17:00:00,Friday,Afternoon,1,50 F,45 F,82 %,NE,18 mph,0 mph,30.1 in,0.0
265,2017-01-20 18:00:00,Friday,Afternoon,2,50 F,45 F,82 %,NNE,20 mph,0 mph,30.1 in,0.0
266,2017-01-20 19:00:00,Friday,Afternoon,4,50 F,45 F,82 %,NE,20 mph,0 mph,30.1 in,0.0
267,2017-01-20 20:00:00,Friday,Afternoon,2,48 F,43 F,82 %,NE,21 mph,0 mph,30.1 in,0.0
268,2017-01-20 21:00:00,Friday,Afternoon,4,48 F,45 F,87 %,NE,20 mph,31 mph,30.1 in,0.0
269,2017-01-20 22:00:00,Friday,Night,1,50 F,45 F,82 %,NE,24 mph,36 mph,30.1 in,0.0
270,2017-01-20 23:00:00,Friday,Night,1,48 F,46 F,93 %,NE,23 mph,36 mph,30.1 in,0.0
271,2017-01-21 01:00:00,Saturday,Night,2,50 F,43 F,76 %,NE,21 mph,0 mph,30.1 in,0.0
272,2017-01-21 02:00:00,Saturday,Night,1,48 F,43 F,82 %,NNE,15 mph,0 mph,30.1 in,0.0
273,2017-01-21 07:00:00,Saturday,Morning,1,50 F,43 F,76 %,NE,22 mph,0 mph,30.0 in,0.0
274,2017-01-21 08:00:00,Saturday,Morning,2,50 F,41 F,71 %,NNE,20 mph,32 mph,30.0 in,0.0
