,Datetime,Weekday,Part of the day
3049,2017-08-01 10:00:00,Tuesday,Morning
3050,2017-08-01 14:00:00,Tuesday,Afternoon
3051,2017-08-01 15:00:00,Tuesday,Afternoon
3052,2017-08-01 16:00:00,Tuesday,Afternoon
3053,2017-08-01 17:00:00,Tuesday,Afternoon
3054,2017-08-01 18:00:00,Tuesday,Afternoon
3055,2017-08-01 19:00:00,Tuesday,Afternoon
3056,2017-08-01 20:00:00,Tuesday,Afternoon
3057,2017-08-01 21:00:00,Tuesday,Afternoon
3058,2017-08-01 22:00:00,Tuesday,Night
3059,2017-08-01 23:00:00,Tuesday,Night
3060,2017-08-02 00:00:00,Wednesday,Night
3061,2017-08-02 05:00:00,Wednesday,Night
3062,2017-08-02 08:00:00,Wednesday,Morning
3063,2017-08-02 09:00:00,Wednesday,Morning
3064,2017-08-02 10:00:00,Wednesday,Morning
3065,2017-08-02 11:00:00,Wednesday,Morning
3066,2017-08-02 12:00:00,Wednesday,Morning
3067,2017-08-02 13:00:00,Wednesday,Morning
3068,2017-08-02 14:00:00,Wednesday,Afternoon
3069,2017-08-02 15:00:00,Wednesday,Afternoon
3070,2017-08-02 16:00:00,Wednesday,Afternoon
3071,2017-08-02 17:00:00,Wednesday,Afternoon
3072,2017-08-02 18:00:00,Wednesday,Afternoon
3073,2017-08-02 19:00:00,Wednesday,Afternoon
3074,2017-08-02 20:00:00,Wednesday,Afternoon
3075,2017-08-02 21:00:00,Wednesday,Afternoon
3076,2017-08-02 23:00:00,Wednesday,Night
3077,2017-08-03 00:00:00,Thursday,Night
3078,2017-08-03 02:00:00,Thursday,Night
3079,2017-08-03 03:00:00,Thursday,Night
3080,2017-08-03 07:00:00,Thursday,Morning
3081,2017-08-03 08:00:00,Thursday,Morning
3082,2017-08-03 09:00:00,Thursday,Morning
3083,2017-08-03 10:00:00,Thursday,Morning
3084,2017-08-03 11:00:00,Thursday,Morning
3085,2017-08-03 12:00:00,Thursday,Morning
3086,2017-08-03 13:00:00,Thursday,Morning
3087,2017-08-03 14:00:00,Thursday,Afternoon
3088,2017-08-03 16:00:00,Thursday,Afternoon
3089,2017-08-03 17:00:00,Thursday,Afternoon
3090,2017-08-03 18:00:00,Thursday,Afternoon
3091,2017-08-03 19:00:00,Thursday,Afternoon
3092,2017-08-03 20:00:00,Thursday,Afternoon
3093,2017-08-03 21:00:00,Thursday,Afternoon
3094,2017-08-03 22:00:00,Thursday,Night
3095,2017-08-04 00:00:00,Friday,Night
3096,2017-08-04 01:00:00,Friday,Night
3097,2017-08-04 05:00:00,Friday,Night
3098,2017-08-04 10:00:00,Friday,Morning
3099,2017-08-04 11:00:00,Friday,Morning
3100,2017-08-04 12:00:00,Friday,Morning
3101,2017-08-04 13:00:00,Friday,Morning
3102,2017-08-04 14:00:00,Friday,Afternoon
3103,2017-08-04 15:00:00,Friday,Afternoon
3104,2017-08-04 16:00:00,Friday,Afternoon
3105,2017-08-04 17:00:00,Friday,Afternoon
3106,2017-08-04 18:00:00,Friday,Afternoon
3107,2017-08-04 19:00:00,Friday,Afternoon
3108,2017-08-04 21:00:00,Friday,Afternoon
3109,2017-08-04 23:00:00,Friday,Night
3110,2017-08-05 00:00:00,Saturday,Night
3111,2017-08-05 02:00:00,Saturday,Night
3112,2017-08-05 04:00:00,Saturday,Night
3113,2017-08-05 05:00:00,Saturday,Night
3114,2017-08-05 08:00:00,Saturday,Morning
3115,2017-08-05 11:00:00,Saturday,Morning
3116,2017-08-05 13:00:00,Saturday,Morning
3117,2017-08-05 14:00:00,Saturday,Afternoon
3118,2017-08-05 15:00:00,Saturday,Afternoon
3119,2017-08-05 17:00:00,Saturday,Afternoon
3120,2017-08-05 20:00:00,Saturday,Afternoon
3121,2017-08-05 21:00:00,Saturday,Afternoon
3122,2017-08-05 22:00:00,Saturday,Night
3123,2017-08-06 00:00:00,Sunday,Night
3124,2017-08-06 04:00:00,Sunday,Night
3125,2017-08-06 05:00:00,Sunday,Night
3126,2017-08-06 06:00:00,Sunday,Morning
3127,2017-08-06 07:00:00,Sunday,Morning
3128,2017-08-06 12:00:00,Sunday,Morning
3129,2017-08-06 15:00:00,Sunday,Afternoon
3130,2017-08-06 17:00:00,Sunday,Afternoon
3131,2017-08-06 19:00:00,Sunday,Afternoon
3132,2017-08-06 20:00:00,Sunday,Afternoon
3133,2017-08-06 22:00:00,Sunday,Night
3134,2017-08-06 23:00:00,Sunday,Night
3135,2017-08-07 00:00:00,Monday,Night
3136,2017-08-07 01:00:00,Monday,Night
3137,2017-08-07 06:00:00,Monday,Morning
3138,2017-08-07 09:00:00,Monday,Morning
3139,2017-08-07 10:00:00,Monday,Morning
3140,2017-08-07 13:00:00,Monday,Morning
3141,2017-08-07 14:00:00,Monday,Afternoon
3142,2017-08-07 15:00:00,Monday,Afternoon
3143,2017-08-07 16:00:00,Monday,Afternoon
3144,2017-08-07 17:00:00,Monday,Afternoon
3145,2017-08-07 18:00:00,Monday,Afternoon
3146,2017-08-07 19:00:00,Monday,Afternoon
3147,2017-08-07 20:00:00,Monday,Afternoon
3148,2017-08-07 21:00:00,Monday,Afternoon
3149,2017-08-08 06:00:00,Tuesday,Morning
3150,2017-08-08 09:00:00,Tuesday,Morning
3151,2017-08-08 11:00:00,Tuesday,Morning
3152,2017-08-08 12:00:00,Tuesday,Morning
3153,2017-08-08 13:00:00,Tuesday,Morning
3154,2017-08-08 14:00:00,Tuesday,Afternoon
3155,2017-08-08 15:00:00,Tuesday,Afternoon
3156,2017-08-08 17:00:00,Tuesday,Afternoon
3157,2017-08-08 19:00:00,Tuesday,Afternoon
3158,2017-08-08 20:00:00,Tuesday,Afternoon
3159,2017-08-08 21:00:00,Tuesday,Afternoon
3160,2017-08-08 22:00:00,Tuesday,Night
3161,2017-08-08 23:00:00,Tuesday,Night
3162,2017-08-09 05:00:00,Wednesday,Night
3163,2017-08-09 06:00:00,Wednesday,Morning
3164,2017-08-09 08:00:00,Wednesday,Morning
3165,2017-08-09 09:00:00,Wednesday,Morning
3166,2017-08-09 10:00:00,Wednesday,Morning
3167,2017-08-09 12:00:00,Wednesday,Morning
3168,2017-08-09 13:00:00,Wednesday,Morning
3169,2017-08-09 14:00:00,Wednesday,Afternoon
3170,2017-08-09 16:00:00,Wednesday,Afternoon
3171,2017-08-09 18:00:00,Wednesday,Afternoon
3172,2017-08-09 19:00:00,Wednesday,Afternoon
3173,2017-08-09 20:00:00,Wednesday,Afternoon
3174,2017-08-09 21:00:00,Wednesday,Afternoon
3175,2017-08-09 22:00:00,Wednesday,Night
3176,2017-08-10 07:00:00,Thursday,Morning
3177,2017-08-10 08:00:00,Thursday,Morning
3178,2017-08-10 12:00:00,Thursday,Morning
3179,2017-08-10 13:00:00,Thursday,Morning
3180,2017-08-10 14:00:00,Thursday,Afternoon
3181,2017-08-10 15:00:00,Thursday,Afternoon
3182,2017-08-10 16:00:00,Thursday,Afternoon
3183,2017-08-10 17:00:00,Thursday,Afternoon
3184,2017-08-10 18:00:00,Thursday,Afternoon
3185,2017-08-10 19:00:00,Thursday,Afternoon
3186,2017-08-10 20:00:00,Thursday,Afternoon
3187,2017-08-10 22:00:00,Thursday,Night
3188,2017-08-10 23:00:00,Thursday,Night
3189,2017-08-11 09:00:00,Friday,Morning
3190,2017-08-11 10:00:00,Friday,Morning
3191,2017-08-11 11:00:00,Friday,Morning
3192,2017-08-11 12:00:00,Friday,Morning
3193,2017-08-11 14:00:00,Friday,Afternoon
3194,2017-08-11 15:00:00,Friday,Afternoon
3195,2017-08-11 16:00:00,Friday,Afternoon
3196,2017-08-11 17:00:00,Friday,Afternoon
3197,2017-08-11 18:00:00,Friday,Afternoon
3198,2017-08-11 19:00:00,Friday,Afternoon
3199,2017-08-11 20:00:00,Friday,Afternoon
3200,2017-08-11 21:00:00,Friday,Afternoon
3201,2017-08-11 22:00:00,Friday,Night
3202,2017-08-12 00:00:00,Saturday,Night
3203,2017-08-12 02:00:00,Saturday,Night
3204,2017-08-12 04:00:00,Saturday,Night
3205,2017-08-12 10:00:00,Saturday,Morning
3206,2017-08-12 13:00:00,Saturday,Morning
3207,2017-08-12 14:00:00,Saturday,Afternoon
3208,2017-08-12 15:00:00,Saturday,Afternoon
3209,2017-08-12 17:00:00,Saturday,Afternoon
3210,2017-08-12 19:00:00,Saturday,Afternoon
3211,2017-08-12 21:00:00,Saturday,Afternoon
3212,2017-08-12 23:00:00,Saturday,Night
3213,2017-08-13 00:00:00,Sunday,Night
3214,2017-08-13 01:00:00,Sunday,Night
3215,2017-08-13 02:00:00,Sunday,Night
3216,2017-08-13 04:00:00,Sunday,Night
3217,2017-08-13 06:00:00,Sunday,Morning
3218,2017-08-13 07:00:00,Sunday,Morning
3219,2017-08-13 10:00:00,Sunday,Morning
3220,2017-08-13 13:00:00,Sunday,Morning
3221,2017-08-13 14:00:00,Sunday,Afternoon
3222,2017-08-13 15:00:00,Sunday,Afternoon
3223,2017-08-13 16:00:00,Sunday,Afternoon
3224,2017-08-13 17:00:00,Sunday,Afternoon
3225,2017-08-13 19:00:00,Sunday,Afternoon
3226,2017-08-13 22:00:00,Sunday,Night
3227,2017-08-14 08:00:00,Monday,Morning
3228,2017-08-14 09:00:00,Monday,Morning
3229,2017-08-14 10:00:00,Monday,Morning
3230,2017-08-14 11:00:00,Monday,Morning
3231,2017-08-14 12:00:00,Monday,Morning
3232,2017-08-14 14:00:00,Monday,Afternoon
3233,2017-08-14 15:00:00,Monday,Afternoon
3234,2017-08-14 16:00:00,Monday,Afternoon
3235,2017-08-14 17:00:00,Monday,Afternoon
3236,2017-08-14 18:00:00,Monday,Afternoon
3237,2017-08-14 19:00:00,Monday,Afternoon
3238,2017-08-14 20:00:00,Monday,Afternoon
3239,2017-08-14 21:00:00,Monday,Afternoon
3240,2017-08-14 22:00:00,Monday,Night
3241,2017-08-14 23:00:00,Monday,Night
3242,2017-08-15 01:00:00,Tuesday,Night
3243,2017-08-15 06:00:00,Tuesday,Morning
3244,2017-08-15 07:00:00,Tuesday,Morning
3245,2017-08-15 10:00:00,Tuesday,Morning
3246,2017-08-15 11:00:00,Tuesday,Morning
3247,2017-08-15 17:00:00,Tuesday,Afternoon
3248,2017-08-15 18:00:00,Tuesday,Afternoon
3249,2017-08-15 21:00:00,Tuesday,Afternoon
3250,2017-08-15 22:00:00,Tuesday,Night
3251,2017-08-16 05:00:00,Wednesday,Night
3252,2017-08-16 10:00:00,Wednesday,Morning
3253,2017-08-16 11:00:00,Wednesday,Morning
3254,2017-08-16 12:00:00,Wednesday,Morning
3255,2017-08-16 13:00:00,Wednesday,Morning
3256,2017-08-16 14:00:00,Wednesday,Afternoon
3257,2017-08-16 15:00:00,Wednesday,Afternoon
3258,2017-08-16 17:00:00,Wednesday,Afternoon
3259,2017-08-16 18:00:00,Wednesday,Afternoon
3260,2017-08-16 19:00:00,Wednesday,Afternoon
3261,2017-08-16 20:00:00,Wednesday,Afternoon
3262,2017-08-16 21:00:00,Wednesday,Afternoon
3263,2017-08-16 22:00:00,Wednesday,Night
3264,2017-08-16 23:00:00,Wednesday,Night
3265,2017-08-17 06:00:00,Thursday,Morning
3266,2017-08-17 08:00:00,Thursday,Morning
3267,2017-08-17 09:00:00,Thursday,Morning
3268,2017-08-17 10:00:00,Thursday,Morning
3269,2017-08-17 11:00:00,Thursday,Morning
3270,2017-08-17 14:00:00,Thursday,Afternoon
3271,2017-08-17 15:00:00,Thursday,Afternoon
3272,2017-08-17 16:00:00,Thursday,Afternoon
3273,2017-08-17 18:00:00,Thursday,Afternoon
3274,2017-08-17 19:00:00,Thursday,Afternoon
3275,2017-08-17 21:00:00,Thursday,Afternoon
3276,2017-08-17 22:00:00,Thursday,Night
3277,2017-08-17 23:00:00,Thursday,Night
3278,2017-08-18 00:00:00,Friday,Night
3279,2017-08-18 02:00:00,Friday,Night
3280,2017-08-18 07:00:00,Friday,Morning
3281,2017-08-18 08:00:00,Friday,Morning
3282,2017-08-18 12:00:00,Friday,Morning
3283,2017-08-18 13:00:00,Friday,Morning
3284,2017-08-18 14:00:00,Friday,Afternoon
3285,2017-08-18 15:00:00,Friday,Afternoon
3286,2017-08-18 16:00:00,Friday,Afternoon
3287,2017-08-18 17:00:00,Friday,Afternoon
3288,2017-08-18 18:00:00,Friday,Afternoon
3289,2017-08-18 20:00:00,Friday,Afternoon
3290,2017-08-18 23:00:00,Friday,Night
3291,2017-08-19 01:00:00,Saturday,Night
3292,2017-08-19 02:00:00,Saturday,Night
3293,2017-08-19 05:00:00,Saturday,Night
3294,2017-08-19 08:00:00,Saturday,Morning
3295,2017-08-19 12:00:00,Saturday,Morning
3296,2017-08-19 13:00:00,Saturday,Morning
3297,2017-08-19 16:00:00,Saturday,Afternoon
3298,2017-08-19 17:00:00,Saturday,Afternoon
3299,2017-08-19 20:00:00,Saturday,Afternoon
3300,2017-08-19 21:00:00,Saturday,Afternoon
3301,2017-08-20 00:00:00,Sunday,Night
3302,2017-08-20 02:00:00,Sunday,Night
3303,2017-08-20 07:00:00,Sunday,Morning
3304,2017-08-20 08:00:00,Sunday,Morning
3305,2017-08-20 13:00:00,Sunday,Morning
3306,2017-08-20 14:00:00,Sunday,Afternoon
3307,2017-08-20 16:00:00,Sunday,Afternoon
3308,2017-08-20 18:00:00,Sunday,Afternoon
3309,2017-08-20 19:00:00,Sunday,Afternoon
3310,2017-08-21 07:00:00,Monday,Morning
3311,2017-08-21 08:00:00,Monday,Morning
3312,2017-08-21 10:00:00,Monday,Morning
3313,2017-08-21 11:00:00,Monday,Morning
3314,2017-08-21 13:00:00,Monday,Morning
3315,2017-08-21 17:00:00,Monday,Afternoon
3316,2017-08-21 18:00:00,Monday,Afternoon
3317,2017-08-21 21:00:00,Monday,Afternoon
3318,2017-08-21 22:00:00,Monday,Night
3319,2017-08-22 00:00:00,Tuesday,Night
3320,2017-08-22 07:00:00,Tuesday,Morning
3321,2017-08-22 08:00:00,Tuesday,Morning
3322,2017-08-22 09:00:00,Tuesday,Morning
3323,2017-08-22 12:00:00,Tuesday,Morning
3324,2017-08-22 13:00:00,Tuesday,Morning
3325,2017-08-22 14:00:00,Tuesday,Afternoon
3326,2017-08-22 16:00:00,Tuesday,Afternoon
3327,2017-08-22 18:00:00,Tuesday,Afternoon
3328,2017-08-22 19:00:00,Tuesday,Afternoon
3329,2017-08-22 20:00:00,Tuesday,Afternoon
3330,2017-08-22 21:00:00,Tuesday,Afternoon
3331,2017-08-23 05:00:00,Wednesday,Night
3332,2017-08-23 09:00:00,Wednesday,Morning
3333,2017-08-23 10:00:00,Wednesday,Morning
3334,2017-08-23 11:00:00,Wednesday,Morning
3335,2017-08-23 12:00:00,Wednesday,Morning
3336,2017-08-23 14:00:00,Wednesday,Afternoon
3337,2017-08-23 17:00:00,Wednesday,Afternoon
3338,2017-08-23 18:00:00,Wednesday,Afternoon
3339,2017-08-23 20:00:00,Wednesday,Afternoon
3340,2017-08-23 21:00:00,Wednesday,Afternoon
3341,2017-08-23 23:00:00,Wednesday,Night
3342,2017-08-24 00:00:00,Thursday,Night
3343,2017-08-24 08:00:00,Thursday,Morning
3344,2017-08-24 10:00:00,Thursday,Morning
3345,2017-08-24 11:00:00,Thursday,Morning
3346,2017-08-24 12:00:00,Thursday,Morning
3347,2017-08-24 13:00:00,Thursday,Morning
3348,2017-08-24 15:00:00,Thursday,Afternoon
3349,2017-08-24 16:00:00,Thursday,Afternoon
3350,2017-08-24 19:00:00,Thursday,Afternoon
3351,2017-08-24 21:00:00,Thursday,Afternoon
3352,2017-08-25 00:00:00,Friday,Night
3353,2017-08-25 08:00:00,Friday,Morning
3354,2017-08-25 11:00:00,Friday,Morning
3355,2017-08-25 12:00:00,Friday,Morning
3356,2017-08-25 13:00:00,Friday,Morning
3357,2017-08-25 15:00:00,Friday,Afternoon
3358,2017-08-25 16:00:00,Friday,Afternoon
3359,2017-08-25 17:00:00,Friday,Afternoon
3360,2017-08-25 18:00:00,Friday,Afternoon
3361,2017-08-25 23:00:00,Friday,Night
3362,2017-08-26 08:00:00,Saturday,Morning
3363,2017-08-26 09:00:00,Saturday,Morning
3364,2017-08-26 10:00:00,Saturday,Morning
3365,2017-08-26 14:00:00,Saturday,Afternoon
3366,2017-08-26 17:00:00,Saturday,Afternoon
3367,2017-08-26 18:00:00,Saturday,Afternoon
3368,2017-08-26 19:00:00,Saturday,Afternoon
3369,2017-08-27 01:00:00,Sunday,Night
3370,2017-08-27 02:00:00,Sunday,Night
3371,2017-08-27 12:00:00,Sunday,Morning
3372,2017-08-27 13:00:00,Sunday,Morning
3373,2017-08-27 14:00:00,Sunday,Afternoon
3374,2017-08-27 19:00:00,Sunday,Afternoon
3375,2017-08-27 20:00:00,Sunday,Afternoon
3376,2017-08-27 22:00:00,Sunday,Night
3377,2017-08-28 04:00:00,Monday,Night
3378,2017-08-28 06:00:00,Monday,Morning
3379,2017-08-28 07:00:00,Monday,Morning
3380,2017-08-28 08:00:00,Monday,Morning
3381,2017-08-28 09:00:00,Monday,Morning
3382,2017-08-28 11:00:00,Monday,Morning
3383,2017-08-28 12:00:00,Monday,Morning
3384,2017-08-28 13:00:00,Monday,Morning
3385,2017-08-28 14:00:00,Monday,Afternoon
3386,2017-08-28 15:00:00,Monday,Afternoon
3387,2017-08-28 16:00:00,Monday,Afternoon
3388,2017-08-28 17:00:00,Monday,Afternoon
3389,2017-08-28 18:00:00,Monday,Afternoon
3390,2017-08-28 20:00:00,Monday,Afternoon
3391,2017-08-29 00:00:00,Tuesday,Night
3392,2017-08-29 08:00:00,Tuesday,Morning
3393,2017-08-29 10:00:00,Tuesday,Morning
3394,2017-08-29 14:00:00,Tuesday,Afternoon
3395,2017-08-29 17:00:00,Tuesday,Afternoon
3396,2017-08-29 19:00:00,Tuesday,Afternoon
3397,2017-08-29 20:00:00,Tuesday,Afternoon
3398,2017-08-29 21:00:00,Tuesday,Afternoon
3399,2017-08-29 22:00:00,Tuesday,Night
3400,2017-08-29 23:00:00,Tuesday,Night
3401,2017-08-30 01:00:00,Wednesday,Night
3402,2017-08-30 02:00:00,Wednesday,Night
3403,2017-08-30 05:00:00,Wednesday,Night
3404,2017-08-30 08:00:00,Wednesday,Morning
3405,2017-08-30 09:00:00,Wednesday,Morning
3406,2017-08-30 10:00:00,Wednesday,Morning
3407,2017-08-30 11:00:00,Wednesday,Morning
3408,2017-08-30 12:00:00,Wednesday,Morning
3409,2017-08-30 13:00:00,Wednesday,Morning
3410,2017-08-30 14:00:00,Wednesday,Afternoon
3411,2017-08-30 15:00:00,Wednesday,Afternoon
3412,2017-08-30 17:00:00,Wednesday,Afternoon
3413,2017-08-30 18:00:00,Wednesday,Afternoon
3414,2017-08-30 20:00:00,Wednesday,Afternoon
3415,2017-08-30 21:00:00,Wednesday,Afternoon
3416,2017-08-30 22:00:00,Wednesday,Night
3417,2017-08-30 23:00:00,Wednesday,Night
3418,2017-08-31 00:00:00,Thursday,Night
3419,2017-08-31 01:00:00,Thursday,Night
3420,2017-08-31 04:00:00,Thursday,Night
3421,2017-08-31 07:00:00,Thursday,Morning
3422,2017-08-31 08:00:00,Thursday,Morning
3423,2017-08-31 09:00:00,Thursday,Morning
3424,2017-08-31 10:00:00,Thursday,Morning
3425,2017-08-31 11:00:00,Thursday,Morning
3426,2017-08-31 12:00:00,Thursday,Morning
3427,2017-08-31 13:00:00,Thursday,Morning
3428,2017-08-31 14:00:00,Thursday,Afternoon
3429,2017-08-31 15:00:00,Thursday,Afternoon
3430,2017-08-31 16:00:00,Thursday,Afternoon
3431,2017-08-31 17:00:00,Thursday,Afternoon
3432,2017-08-31 20:00:00,Thursday,Afternoon
3433,2017-08-31 21:00:00,Thursday,Afternoon
3434,2017-09-01 08:00:00,Friday,Morning
3435,2017-09-01 11:00:00,Friday,Morning
3436,2017-09-01 13:00:00,Friday,Morning
3437,2017-09-01 14:00:00,Friday,Afternoon
3438,2017-09-01 15:00:00,Friday,Afternoon
3439,2017-09-01 16:00:00,Friday,Afternoon
3440,2017-09-01 17:00:00,Friday,Afternoon
3441,2017-09-01 18:00:00,Friday,Afternoon
3442,2017-09-01 19:00:00,Friday,Afternoon
3443,2017-09-01 20:00:00,Friday,Afternoon
3444,2017-09-01 21:00:00,Friday,Afternoon
3445,2017-09-01 22:00:00,Friday,Night
3446,2017-09-01 23:00:00,Friday,Night
3447,2017-09-02 01:00:00,Saturday,Night
3448,2017-09-02 04:00:00,Saturday,Night
3449,2017-09-02 05:00:00,Saturday,Night
3450,2017-09-02 06:00:00,Saturday,Morning
3451,2017-09-02 08:00:00,Saturday,Morning
3452,2017-09-02 10:00:00,Saturday,Morning
3453,2017-09-02 11:00:00,Saturday,Morning
3454,2017-09-02 12:00:00,Saturday,Morning
3455,2017-09-02 13:00:00,Saturday,Morning
3456,2017-09-02 16:00:00,Saturday,Afternoon
3457,2017-09-02 17:00:00,Saturday,Afternoon
3458,2017-09-02 18:00:00,Saturday,Afternoon
3459,2017-09-02 20:00:00,Saturday,Afternoon
3460,2017-09-02 21:00:00,Saturday,Afternoon
3461,2017-09-02 22:00:00,Saturday,Night
3462,2017-09-02 23:00:00,Saturday,Night
3463,2017-09-03 04:00:00,Sunday,Night
3464,2017-09-03 06:00:00,Sunday,Morning
3465,2017-09-03 10:00:00,Sunday,Morning
3466,2017-09-03 12:00:00,Sunday,Morning
3467,2017-09-03 16:00:00,Sunday,Afternoon
3468,2017-09-03 19:00:00,Sunday,Afternoon
3469,2017-09-04 06:00:00,Monday,Morning
3470,2017-09-04 07:00:00,Monday,Morning
3471,2017-09-04 08:00:00,Monday,Morning
3472,2017-09-04 09:00:00,Monday,Morning
3473,2017-09-04 10:00:00,Monday,Morning
3474,2017-09-04 13:00:00,Monday,Morning
3475,2017-09-04 14:00:00,Monday,Afternoon
3476,2017-09-04 15:00:00,Monday,Afternoon
3477,2017-09-04 16:00:00,Monday,Afternoon
3478,2017-09-04 17:00:00,Monday,Afternoon
3479,2017-09-04 18:00:00,Monday,Afternoon
3480,2017-09-04 19:00:00,Monday,Afternoon
3481,2017-09-04 21:00:00,Monday,Afternoon
3482,2017-09-04 22:00:00,Monday,Night
3483,2017-09-05 06:00:00,Tuesday,Morning
3484,2017-09-05 08:00:00,Tuesday,Morning
3485,2017-09-05 09:00:00,Tuesday,Morning
3486,2017-09-05 10:00:00,Tuesday,Morning
3487,2017-09-05 11:00:00,Tuesday,Morning
3488,2017-09-05 12:00:00,Tuesday,Morning
3489,2017-09-05 13:00:00,Tuesday,Morning
3490,2017-09-05 14:00:00,Tuesday,Afternoon
3491,2017-09-05 15:00:00,Tuesday,Afternoon
3492,2017-09-05 16:00:00,Tuesday,Afternoon
3493,2017-09-05 17:00:00,Tuesday,Afternoon
3494,2017-09-05 19:00:00,Tuesday,Afternoon
3495,2017-09-05 20:00:00,Tuesday,Afternoon
3496,2017-09-05 21:00:00,Tuesday,Afternoon
3497,2017-09-05 22:00:00,Tuesday,Night
3498,2017-09-06 05:00:00,Wednesday,Night
3499,2017-09-06 07:00:00,Wednesday,Morning
3500,2017-09-06 09:00:00,Wednesday,Morning
3501,2017-09-06 10:00:00,Wednesday,Morning
3502,2017-09-06 11:00:00,Wednesday,Morning
3503,2017-09-06 12:00:00,Wednesday,Morning
3504,2017-09-06 13:00:00,Wednesday,Morning
3505,2017-09-06 14:00:00,Wednesday,Afternoon
3506,2017-09-06 16:00:00,Wednesday,Afternoon
3507,2017-09-06 17:00:00,Wednesday,Afternoon
3508,2017-09-06 19:00:00,Wednesday,Afternoon
3509,2017-09-07 01:00:00,Thursday,Night
3510,2017-09-07 02:00:00,Thursday,Night
3511,2017-09-07 03:00:00,Thursday,Night
3512,2017-09-07 07:00:00,Thursday,Morning
3513,2017-09-07 08:00:00,Thursday,Morning
3514,2017-09-07 10:00:00,Thursday,Morning
3515,2017-09-07 11:00:00,Thursday,Morning
3516,2017-09-07 12:00:00,Thursday,Morning
3517,2017-09-07 13:00:00,Thursday,Morning
3518,2017-09-07 14:00:00,Thursday,Afternoon
3519,2017-09-07 15:00:00,Thursday,Afternoon
3520,2017-09-07 16:00:00,Thursday,Afternoon
3521,2017-09-07 17:00:00,Thursday,Afternoon
3522,2017-09-07 18:00:00,Thursday,Afternoon
3523,2017-09-07 20:00:00,Thursday,Afternoon
3524,2017-09-07 21:00:00,Thursday,Afternoon
3525,2017-09-07 22:00:00,Thursday,Night
3526,2017-09-08 00:00:00,Friday,Night
3527,2017-09-08 02:00:00,Friday,Night
3528,2017-09-08 08:00:00,Friday,Morning
3529,2017-09-08 09:00:00,Friday,Morning
3530,2017-09-08 10:00:00,Friday,Morning
3531,2017-09-08 12:00:00,Friday,Morning
3532,2017-09-08 13:00:00,Friday,Morning
3533,2017-09-08 16:00:00,Friday,Afternoon
3534,2017-09-08 17:00:00,Friday,Afternoon
3535,2017-09-08 18:00:00,Friday,Afternoon
3536,2017-09-08 19:00:00,Friday,Afternoon
3537,2017-09-08 23:00:00,Friday,Night
3538,2017-09-09 00:00:00,Saturday,Night
3539,2017-09-09 05:00:00,Saturday,Night
3540,2017-09-09 07:00:00,Saturday,Morning
3541,2017-09-09 08:00:00,Saturday,Morning
3542,2017-09-09 11:00:00,Saturday,Morning
3543,2017-09-09 13:00:00,Saturday,Morning
3544,2017-09-09 14:00:00,Saturday,Afternoon
3545,2017-09-09 15:00:00,Saturday,Afternoon
3546,2017-09-09 16:00:00,Saturday,Afternoon
3547,2017-09-09 17:00:00,Saturday,Afternoon
3548,2017-09-09 18:00:00,Saturday,Afternoon
3549,2017-09-09 19:00:00,Saturday,Afternoon
3550,2017-09-09 21:00:00,Saturday,Afternoon
3551,2017-09-10 00:00:00,Sunday,Night
3552,2017-09-10 05:00:00,Sunday,Night
3553,2017-09-10 07:00:00,Sunday,Morning
3554,2017-09-10 11:00:00,Sunday,Morning
3555,2017-09-10 13:00:00,Sunday,Morning
3556,2017-09-10 15:00:00,Sunday,Afternoon
3557,2017-09-10 16:00:00,Sunday,Afternoon
3558,2017-09-10 17:00:00,Sunday,Afternoon
3559,2017-09-10 20:00:00,Sunday,Afternoon
3560,2017-09-11 00:00:00,Monday,Night
3561,2017-09-11 11:00:00,Monday,Morning
3562,2017-09-11 13:00:00,Monday,Morning
3563,2017-09-11 15:00:00,Monday,Afternoon
3564,2017-09-11 17:00:00,Monday,Afternoon
3565,2017-09-11 18:00:00,Monday,Afternoon
3566,2017-09-11 19:00:00,Monday,Afternoon
3567,2017-09-11 20:00:00,Monday,Afternoon
3568,2017-09-11 21:00:00,Monday,Afternoon
3569,2017-09-12 00:00:00,Tuesday,Night
3570,2017-09-12 06:00:00,Tuesday,Morning
3571,2017-09-12 08:00:00,Tuesday,Morning
3572,2017-09-12 09:00:00,Tuesday,Morning
3573,2017-09-12 10:00:00,Tuesday,Morning
3574,2017-09-12 11:00:00,Tuesday,Morning
3575,2017-09-12 12:00:00,Tuesday,Morning
3576,2017-09-12 14:00:00,Tuesday,Afternoon
3577,2017-09-12 15:00:00,Tuesday,Afternoon
3578,2017-09-12 16:00:00,Tuesday,Afternoon
3579,2017-09-12 17:00:00,Tuesday,Afternoon
3580,2017-09-12 19:00:00,Tuesday,Afternoon
3581,2017-09-12 23:00:00,Tuesday,Night
3582,2017-09-13 00:00:00,Wednesday,Night
3583,2017-09-13 08:00:00,Wednesday,Morning
3584,2017-09-13 09:00:00,Wednesday,Morning
3585,2017-09-13 10:00:00,Wednesday,Morning
