,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,State Holiday,Datetime
15144,46 F,37 F,71 %,NNW,14 mph,0 mph,30.2 in,0,2017-11-10 03:00:00
15145,46 F,37 F,71 %,NNW,10 mph,0 mph,30.2 in,0,2017-11-10 03:30:00
15146,45 F,37 F,76 %,NW,9 mph,0 mph,30.2 in,0,2017-11-10 04:00:00
15147,45 F,36 F,71 %,NNW,8 mph,0 mph,30.2 in,0,2017-11-10 04:30:00
15148,43 F,36 F,76 %,NNW,7 mph,0 mph,30.2 in,0,2017-11-10 05:00:00
15149,45 F,36 F,71 %,N,9 mph,0 mph,30.2 in,0,2017-11-10 05:30:00
15150,45 F,36 F,71 %,NNW,10 mph,0 mph,30.2 in,0,2017-11-10 06:00:00
15151,45 F,36 F,71 %,NW,13 mph,0 mph,30.2 in,0,2017-11-10 06:30:00
15152,43 F,36 F,76 %,NW,9 mph,0 mph,30.2 in,0,2017-11-10 07:00:00
15153,43 F,36 F,76 %,NW,14 mph,0 mph,30.2 in,0,2017-11-10 07:30:00
15154,43 F,36 F,76 %,NNW,13 mph,0 mph,30.2 in,0,2017-11-10 08:00:00
15155,43 F,36 F,76 %,NNW,13 mph,0 mph,30.2 in,0,2017-11-10 08:30:00
15156,45 F,36 F,71 %,NNW,15 mph,0 mph,30.3 in,0,2017-11-10 09:00:00
15157,46 F,37 F,71 %,NW,14 mph,28 mph,30.3 in,0,2017-11-10 09:30:00
15158,50 F,37 F,62 %,NNW,14 mph,0 mph,30.3 in,0,2017-11-10 10:00:00
15159,52 F,37 F,58 %,NNW,15 mph,29 mph,30.3 in,0,2017-11-10 10:30:00
15160,54 F,37 F,54 %,NNW,14 mph,31 mph,30.3 in,0,2017-11-10 11:00:00
15161,55 F,37 F,51 %,NW,13 mph,0 mph,30.3 in,0,2017-11-10 11:30:00
15162,57 F,36 F,44 %,NNW,10 mph,0 mph,30.3 in,0,2017-11-10 12:00:00
15164,59 F,37 F,45 %,NNW,9 mph,23 mph,30.2 in,0,2017-11-10 13:00:00
15166,59 F,41 F,51 %,SSW,8 mph,0 mph,30.2 in,0,2017-11-10 14:00:00
15168,59 F,41 F,51 %,SSW,6 mph,0 mph,30.2 in,0,2017-11-10 15:00:00
15170,59 F,43 F,55 %,SW,5 mph,0 mph,30.2 in,0,2017-11-10 16:00:00
15172,59 F,45 F,59 %,W,5 mph,0 mph,30.2 in,0,2017-11-10 17:00:00
15174,57 F,43 F,59 %,WSW,6 mph,0 mph,30.2 in,0,2017-11-10 18:00:00
15176,55 F,45 F,67 %,N,3 mph,0 mph,30.2 in,0,2017-11-10 19:00:00
15178,55 F,39 F,54 %,N,6 mph,17 mph,30.2 in,0,2017-11-10 20:00:00
15180,52 F,39 F,62 %,NNW,7 mph,0 mph,30.2 in,0,2017-11-10 21:00:00
15182,52 F,39 F,62 %,NNW,9 mph,0 mph,30.2 in,0,2017-11-10 22:00:00
15184,50 F,39 F,66 %,NNW,9 mph,0 mph,30.2 in,0,2017-11-10 23:00:00
15186,50 F,39 F,66 %,NNW,12 mph,0 mph,30.2 in,0,2017-11-11 00:00:00
15188,50 F,39 F,66 %,NNW,13 mph,0 mph,30.2 in,0,2017-11-11 01:00:00
15189,50 F,39 F,66 %,NNW,16 mph,0 mph,30.2 in,0,2017-11-11 01:30:00
15190,48 F,39 F,71 %,NNW,13 mph,0 mph,30.2 in,0,2017-11-11 02:00:00
15191,48 F,39 F,71 %,NW,15 mph,0 mph,30.2 in,0,2017-11-11 02:30:00
15192,48 F,39 F,71 %,NW,13 mph,0 mph,30.2 in,0,2017-11-11 03:00:00
15193,48 F,39 F,71 %,NW,13 mph,0 mph,30.2 in,0,2017-11-11 03:30:00
15194,48 F,39 F,71 %,NW,13 mph,0 mph,30.1 in,0,2017-11-11 04:00:00
15195,50 F,39 F,66 %,NW,12 mph,0 mph,30.1 in,0,2017-11-11 04:30:00
15196,48 F,39 F,71 %,NNW,10 mph,0 mph,30.1 in,0,2017-11-11 05:00:00
15197,48 F,39 F,71 %,NW,9 mph,0 mph,30.1 in,0,2017-11-11 05:30:00
15198,48 F,39 F,71 %,NW,10 mph,0 mph,30.1 in,0,2017-11-11 06:00:00
15199,48 F,39 F,71 %,NW,7 mph,0 mph,30.2 in,0,2017-11-11 06:30:00
15200,48 F,39 F,71 %,NNW,8 mph,0 mph,30.2 in,0,2017-11-11 07:00:00
15201,48 F,39 F,71 %,NNW,8 mph,0 mph,30.2 in,0,2017-11-11 07:30:00
15202,48 F,39 F,71 %,NW,10 mph,0 mph,30.2 in,0,2017-11-11 08:00:00
15203,50 F,41 F,71 %,NNW,13 mph,0 mph,30.2 in,0,2017-11-11 08:30:00
15204,52 F,41 F,67 %,NW,13 mph,24 mph,30.2 in,0,2017-11-11 09:00:00
15205,54 F,41 F,62 %,N,12 mph,0 mph,30.2 in,0,2017-11-11 09:30:00
15206,54 F,41 F,62 %,NW,15 mph,0 mph,30.2 in,0,2017-11-11 10:00:00
15207,52 F,43 F,71 %,NNW,13 mph,24 mph,30.2 in,0,2017-11-11 10:30:00
15208,54 F,43 F,67 %,NW,9 mph,0 mph,30.2 in,0,2017-11-11 11:00:00
15209,55 F,43 F,63 %,NNW,12 mph,0 mph,30.2 in,0,2017-11-11 11:30:00
15210,55 F,41 F,58 %,NNW,14 mph,25 mph,30.2 in,0,2017-11-11 12:00:00
15212,57 F,43 F,59 %,NW,8 mph,0 mph,30.1 in,0,2017-11-11 13:00:00
15214,59 F,45 F,59 %,NNW,9 mph,0 mph,30.1 in,0,2017-11-11 14:00:00
15216,61 F,45 F,55 %,NW,8 mph,0 mph,30.1 in,0,2017-11-11 15:00:00
15218,61 F,46 F,59 %,NW,8 mph,0 mph,30.1 in,0,2017-11-11 16:00:00
15220,61 F,46 F,59 %,NW,3 mph,0 mph,30.1 in,0,2017-11-11 17:00:00
15222,61 F,48 F,63 %,S,2 mph,0 mph,30.1 in,0,2017-11-11 18:00:00
15224,54 F,48 F,82 %,NW,5 mph,0 mph,30.1 in,0,2017-11-11 19:00:00
15226,55 F,48 F,77 %,N,1 mph,0 mph,30.1 in,0,2017-11-11 20:00:00
15228,54 F,46 F,77 %,NNW,5 mph,0 mph,30.1 in,0,2017-11-11 21:00:00
15230,52 F,46 F,82 %,NW,3 mph,0 mph,30.1 in,0,2017-11-11 22:00:00
15232,54 F,46 F,77 %,NW,6 mph,0 mph,30.1 in,0,2017-11-11 23:00:00
15234,55 F,46 F,72 %,N,13 mph,0 mph,30.1 in,0,2017-11-12 00:00:00
15236,54 F,46 F,77 %,N,8 mph,0 mph,30.1 in,0,2017-11-12 01:00:00
15237,55 F,45 F,67 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-12 01:30:00
15238,55 F,45 F,67 %,NW,9 mph,0 mph,30.1 in,0,2017-11-12 02:00:00
15239,54 F,45 F,72 %,NW,9 mph,0 mph,30.1 in,0,2017-11-12 02:30:00
15240,54 F,45 F,72 %,N,10 mph,0 mph,30.0 in,0,2017-11-12 03:00:00
15241,54 F,45 F,72 %,NNW,9 mph,0 mph,30.0 in,0,2017-11-12 03:30:00
15242,54 F,45 F,72 %,NNW,9 mph,0 mph,30.0 in,0,2017-11-12 04:00:00
15243,54 F,45 F,72 %,NNW,13 mph,0 mph,30.0 in,0,2017-11-12 04:30:00
15244,52 F,45 F,76 %,NNW,14 mph,0 mph,30.0 in,0,2017-11-12 05:00:00
15245,54 F,45 F,72 %,NNW,18 mph,0 mph,30.0 in,0,2017-11-12 05:30:00
15246,52 F,45 F,76 %,NNW,14 mph,0 mph,30.0 in,0,2017-11-12 06:00:00
15247,52 F,45 F,76 %,NNW,17 mph,0 mph,30.0 in,0,2017-11-12 06:30:00
15248,52 F,45 F,76 %,NNW,13 mph,0 mph,30.0 in,0,2017-11-12 07:00:00
15249,52 F,45 F,76 %,NNW,10 mph,0 mph,30.0 in,0,2017-11-12 07:30:00
15250,52 F,45 F,76 %,NNW,15 mph,0 mph,30.0 in,0,2017-11-12 08:00:00
15251,54 F,45 F,72 %,NNW,16 mph,0 mph,30.0 in,0,2017-11-12 08:30:00
15252,54 F,45 F,72 %,NNW,9 mph,0 mph,30.0 in,0,2017-11-12 09:00:00
15253,54 F,45 F,72 %,N,9 mph,0 mph,30.0 in,0,2017-11-12 09:30:00
15254,55 F,45 F,67 %,NNW,15 mph,28 mph,30.0 in,0,2017-11-12 10:00:00
15255,57 F,45 F,63 %,NNW,10 mph,0 mph,30.0 in,0,2017-11-12 10:30:00
15256,59 F,46 F,63 %,NNW,10 mph,0 mph,30.0 in,0,2017-11-12 11:00:00
15257,61 F,46 F,59 %,NNW,14 mph,25 mph,30.0 in,0,2017-11-12 11:30:00
15258,61 F,46 F,59 %,NNW,12 mph,0 mph,30.0 in,0,2017-11-12 12:00:00
15260,63 F,46 F,55 %,N,14 mph,26 mph,30.0 in,0,2017-11-12 13:00:00
15262,64 F,46 F,52 %,NNW,12 mph,0 mph,29.9 in,0,2017-11-12 14:00:00
15264,66 F,48 F,52 %,NNW,3 mph,0 mph,29.9 in,0,2017-11-12 15:00:00
15266,64 F,48 F,56 %,VAR,2 mph,0 mph,29.9 in,0,2017-11-12 16:00:00
15268,64 F,48 F,56 %,VAR,2 mph,0 mph,29.9 in,0,2017-11-12 17:00:00
15270,63 F,50 F,63 %,SSE,3 mph,0 mph,29.9 in,0,2017-11-12 18:00:00
15272,57 F,48 F,72 %,VAR,2 mph,0 mph,29.9 in,0,2017-11-12 19:00:00
15274,55 F,48 F,77 %,NW,5 mph,0 mph,29.9 in,0,2017-11-12 20:00:00
15276,54 F,48 F,82 %,NW,5 mph,0 mph,29.8 in,0,2017-11-12 21:00:00
15278,55 F,48 F,77 %,NNW,6 mph,0 mph,29.8 in,0,2017-11-12 22:00:00
15280,55 F,46 F,72 %,WNW,8 mph,0 mph,29.8 in,0,2017-11-12 23:00:00
15282,61 F,45 F,55 %,W,1 mph,0 mph,29.8 in,0,2017-11-13 00:00:00
15284,61 F,46 F,59 %,WNW,14 mph,0 mph,29.7 in,0,2017-11-13 01:00:00
15285,59 F,46 F,63 %,NW,14 mph,0 mph,29.7 in,0,2017-11-13 01:30:00
15286,59 F,46 F,63 %,NNW,14 mph,0 mph,29.7 in,0,2017-11-13 02:00:00
15287,59 F,46 F,63 %,NNE,10 mph,22 mph,29.8 in,0,2017-11-13 02:30:00
15288,57 F,46 F,67 %,ENE,10 mph,0 mph,29.8 in,0,2017-11-13 03:00:00
15289,57 F,46 F,67 %,N,6 mph,0 mph,29.8 in,0,2017-11-13 03:30:00
15290,55 F,46 F,72 %,ENE,7 mph,0 mph,29.8 in,0,2017-11-13 04:00:00
15291,55 F,48 F,77 %,ESE,8 mph,0 mph,29.8 in,0,2017-11-13 04:30:00
15292,55 F,46 F,72 %,E,3 mph,0 mph,29.8 in,0,2017-11-13 05:00:00
15293,54 F,46 F,77 %,NNW,5 mph,0 mph,29.8 in,0,2017-11-13 05:30:00
15294,50 F,45 F,82 %,NNW,8 mph,0 mph,29.8 in,0,2017-11-13 06:00:00
15295,50 F,45 F,82 %,NNW,10 mph,0 mph,29.8 in,0,2017-11-13 06:30:00
15296,48 F,43 F,82 %,NNW,13 mph,0 mph,29.8 in,0,2017-11-13 07:00:00
15297,50 F,43 F,76 %,NNW,13 mph,0 mph,29.8 in,0,2017-11-13 07:30:00
15298,48 F,43 F,82 %,NW,14 mph,0 mph,29.8 in,0,2017-11-13 08:00:00
15299,50 F,43 F,76 %,NNW,9 mph,0 mph,29.9 in,0,2017-11-13 08:30:00
15300,52 F,39 F,62 %,NNW,13 mph,29 mph,29.9 in,0,2017-11-13 09:00:00
15301,54 F,39 F,58 %,NNW,9 mph,0 mph,29.9 in,0,2017-11-13 09:30:00
15302,55 F,37 F,51 %,NW,10 mph,0 mph,29.9 in,0,2017-11-13 10:00:00
15303,57 F,32 F,38 %,N,10 mph,0 mph,29.9 in,0,2017-11-13 10:30:00
15304,59 F,34 F,39 %,NNW,9 mph,0 mph,29.9 in,0,2017-11-13 11:00:00
15305,61 F,27 F,27 %,NW,12 mph,0 mph,29.9 in,0,2017-11-13 11:30:00
15306,61 F,25 F,25 %,NW,12 mph,0 mph,29.9 in,0,2017-11-13 12:00:00
15308,63 F,14 F,15 %,N,18 mph,30 mph,29.9 in,0,2017-11-13 13:00:00
15310,63 F,14 F,15 %,N,15 mph,0 mph,29.9 in,0,2017-11-13 14:00:00
15312,63 F,18 F,18 %,NW,15 mph,0 mph,29.9 in,0,2017-11-13 15:00:00
15314,63 F,18 F,18 %,NW,10 mph,24 mph,29.9 in,0,2017-11-13 16:00:00
15316,61 F,14 F,16 %,NW,15 mph,0 mph,29.9 in,0,2017-11-13 17:00:00
15318,57 F,18 F,21 %,NW,7 mph,0 mph,29.9 in,0,2017-11-13 18:00:00
15320,55 F,18 F,23 %,WNW,8 mph,0 mph,29.9 in,0,2017-11-13 19:00:00
15322,54 F,16 F,22 %,NW,12 mph,25 mph,29.9 in,0,2017-11-13 20:00:00
15324,54 F,16 F,22 %,NW,10 mph,0 mph,29.9 in,0,2017-11-13 21:00:00
15326,54 F,18 F,24 %,NW,10 mph,0 mph,29.9 in,0,2017-11-13 22:00:00
15328,54 F,16 F,22 %,NW,13 mph,0 mph,29.9 in,0,2017-11-13 23:00:00
15330,52 F,18 F,26 %,NW,17 mph,0 mph,29.9 in,0,2017-11-14 00:00:00
15332,52 F,19 F,28 %,NNW,14 mph,0 mph,29.9 in,0,2017-11-14 01:00:00
15333,48 F,21 F,34 %,NNW,14 mph,0 mph,29.9 in,0,2017-11-14 01:30:00
15334,48 F,23 F,37 %,NW,13 mph,0 mph,29.9 in,0,2017-11-14 02:00:00
15335,48 F,23 F,37 %,NW,12 mph,0 mph,29.9 in,0,2017-11-14 02:30:00
15336,48 F,21 F,34 %,NNW,12 mph,0 mph,29.9 in,0,2017-11-14 03:00:00
15337,48 F,21 F,34 %,NNW,12 mph,0 mph,29.9 in,0,2017-11-14 03:30:00
15338,46 F,23 F,40 %,NW,15 mph,0 mph,29.9 in,0,2017-11-14 04:00:00
15339,46 F,23 F,40 %,NW,15 mph,0 mph,29.9 in,0,2017-11-14 04:30:00
15340,46 F,23 F,40 %,NNW,15 mph,0 mph,29.9 in,0,2017-11-14 05:00:00
15341,45 F,23 F,43 %,NNW,15 mph,0 mph,29.9 in,0,2017-11-14 05:30:00
15342,45 F,25 F,46 %,NNW,16 mph,0 mph,29.9 in,0,2017-11-14 06:00:00
15343,45 F,25 F,46 %,NNW,15 mph,0 mph,30.0 in,0,2017-11-14 06:30:00
15344,45 F,25 F,46 %,NNW,16 mph,0 mph,30.0 in,0,2017-11-14 07:00:00
15345,45 F,25 F,46 %,NNW,17 mph,0 mph,30.0 in,0,2017-11-14 07:30:00
15346,45 F,25 F,46 %,NNW,16 mph,0 mph,30.0 in,0,2017-11-14 08:00:00
15347,45 F,27 F,49 %,NNW,16 mph,0 mph,30.0 in,0,2017-11-14 08:30:00
15348,45 F,27 F,49 %,NNW,15 mph,26 mph,30.0 in,0,2017-11-14 09:00:00
15349,46 F,27 F,46 %,NNW,13 mph,0 mph,30.0 in,0,2017-11-14 09:30:00
15350,48 F,27 F,43 %,NNW,14 mph,0 mph,30.0 in,0,2017-11-14 10:00:00
15351,50 F,27 F,40 %,NNW,14 mph,0 mph,30.0 in,0,2017-11-14 10:30:00
15352,52 F,28 F,41 %,NNW,12 mph,0 mph,30.0 in,0,2017-11-14 11:00:00
15353,54 F,28 F,38 %,NNW,13 mph,24 mph,30.0 in,0,2017-11-14 11:30:00
15354,55 F,27 F,33 %,NW,12 mph,0 mph,30.0 in,0,2017-11-14 12:00:00
15356,57 F,23 F,27 %,NW,6 mph,0 mph,30.0 in,0,2017-11-14 13:00:00
15358,59 F,27 F,29 %,WNW,3 mph,0 mph,30.0 in,0,2017-11-14 14:00:00
15360,59 F,32 F,36 %,S,5 mph,0 mph,30.0 in,0,2017-11-14 15:00:00
15362,59 F,32 F,36 %,S,6 mph,0 mph,30.0 in,0,2017-11-14 16:00:00
15364,59 F,34 F,39 %,SSW,6 mph,0 mph,30.0 in,0,2017-11-14 17:00:00
15366,55 F,36 F,47 %,SW,5 mph,0 mph,30.1 in,0,2017-11-14 18:00:00
15368,52 F,34 F,50 %,NW,6 mph,0 mph,30.1 in,0,2017-11-14 19:00:00
15370,50 F,34 F,54 %,NNW,6 mph,0 mph,30.1 in,0,2017-11-14 20:00:00
15372,48 F,32 F,54 %,NW,7 mph,0 mph,30.1 in,0,2017-11-14 21:00:00
15374,46 F,32 F,57 %,NNW,10 mph,0 mph,30.1 in,0,2017-11-14 22:00:00
15376,46 F,32 F,57 %,NNW,10 mph,0 mph,30.1 in,0,2017-11-14 23:00:00
15378,45 F,30 F,57 %,NNW,9 mph,0 mph,30.1 in,0,2017-11-15 00:00:00
15380,45 F,30 F,57 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-15 01:00:00
15381,43 F,30 F,61 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-15 01:30:00
15382,43 F,30 F,61 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-15 02:00:00
15383,43 F,30 F,61 %,NNW,15 mph,0 mph,30.1 in,0,2017-11-15 02:30:00
15384,43 F,30 F,61 %,NNW,15 mph,0 mph,30.1 in,0,2017-11-15 03:00:00
15385,41 F,28 F,61 %,NNW,16 mph,0 mph,30.1 in,0,2017-11-15 03:30:00
15386,43 F,28 F,57 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-15 04:00:00
15387,41 F,28 F,61 %,NNW,16 mph,0 mph,30.1 in,0,2017-11-15 04:30:00
15388,41 F,28 F,61 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-15 05:00:00
15389,41 F,28 F,61 %,NNW,10 mph,0 mph,30.1 in,0,2017-11-15 05:30:00
15390,41 F,28 F,61 %,WNW,8 mph,0 mph,30.1 in,0,2017-11-15 06:00:00
15391,41 F,28 F,61 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-15 06:30:00
15392,41 F,28 F,61 %,WNW,9 mph,0 mph,30.1 in,0,2017-11-15 07:00:00
15393,43 F,30 F,61 %,NW,16 mph,0 mph,30.1 in,0,2017-11-15 07:30:00
15394,41 F,28 F,61 %,NW,15 mph,0 mph,30.1 in,0,2017-11-15 08:00:00
15395,41 F,28 F,61 %,NW,14 mph,0 mph,30.1 in,0,2017-11-15 08:30:00
15396,43 F,28 F,57 %,NNW,20 mph,33 mph,30.1 in,0,2017-11-15 09:00:00
15397,45 F,30 F,57 %,NNW,16 mph,28 mph,30.1 in,0,2017-11-15 09:30:00
15398,46 F,30 F,53 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-15 10:00:00
15399,50 F,32 F,50 %,NW,13 mph,0 mph,30.1 in,0,2017-11-15 10:30:00
15400,52 F,32 F,47 %,NW,12 mph,23 mph,30.1 in,0,2017-11-15 11:00:00
15401,54 F,32 F,44 %,NNW,12 mph,0 mph,30.1 in,0,2017-11-15 11:30:00
15402,55 F,32 F,41 %,NNW,10 mph,0 mph,30.1 in,0,2017-11-15 12:00:00
15404,57 F,28 F,33 %,NNW,7 mph,0 mph,30.1 in,0,2017-11-15 13:00:00
15406,59 F,32 F,36 %,VAR,2 mph,0 mph,30.0 in,0,2017-11-15 14:00:00
15408,59 F,37 F,45 %,SSW,7 mph,0 mph,30.0 in,0,2017-11-15 15:00:00
15410,59 F,39 F,48 %,SSW,6 mph,0 mph,30.0 in,0,2017-11-15 16:00:00
15412,57 F,39 F,51 %,SW,5 mph,0 mph,30.0 in,0,2017-11-15 17:00:00
15414,55 F,39 F,54 %,VAR,1 mph,0 mph,30.0 in,0,2017-11-15 18:00:00
15416,52 F,39 F,62 %,NW,3 mph,0 mph,30.0 in,0,2017-11-15 19:00:00
15418,50 F,39 F,66 %,NNW,6 mph,0 mph,30.1 in,0,2017-11-15 20:00:00
15420,48 F,39 F,71 %,NW,7 mph,0 mph,30.1 in,0,2017-11-15 21:00:00
15422,46 F,37 F,71 %,NNW,10 mph,0 mph,30.1 in,0,2017-11-15 22:00:00
15424,46 F,36 F,66 %,NNW,12 mph,0 mph,30.1 in,0,2017-11-15 23:00:00
15426,46 F,36 F,66 %,NNW,12 mph,0 mph,30.1 in,0,2017-11-16 00:00:00
15428,45 F,34 F,66 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-16 01:00:00
15429,45 F,34 F,66 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-16 01:30:00
15430,45 F,34 F,66 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-16 02:00:00
15431,45 F,34 F,66 %,NNW,15 mph,0 mph,30.1 in,0,2017-11-16 02:30:00
15432,45 F,34 F,66 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-16 03:00:00
15433,45 F,34 F,66 %,NNW,15 mph,0 mph,30.1 in,0,2017-11-16 03:30:00
15434,43 F,32 F,66 %,NNW,15 mph,0 mph,30.1 in,0,2017-11-16 04:00:00
15435,43 F,32 F,66 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-16 04:30:00
15436,43 F,32 F,66 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-16 05:00:00
15437,43 F,32 F,66 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-16 05:30:00
15438,41 F,32 F,70 %,NNW,12 mph,0 mph,30.1 in,0,2017-11-16 06:00:00
15439,41 F,32 F,70 %,NNW,12 mph,0 mph,30.1 in,0,2017-11-16 06:30:00
15440,41 F,32 F,70 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-16 07:00:00
15441,41 F,32 F,70 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-16 07:30:00
15442,41 F,32 F,70 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-16 08:00:00
15443,41 F,32 F,70 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-16 08:30:00
15444,43 F,32 F,66 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-16 09:00:00
15445,45 F,32 F,61 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-16 09:30:00
15446,48 F,32 F,54 %,NNW,12 mph,0 mph,30.1 in,0,2017-11-16 10:00:00
15447,50 F,34 F,54 %,NNW,9 mph,0 mph,30.1 in,0,2017-11-16 10:30:00
15448,54 F,36 F,51 %,NNW,12 mph,0 mph,30.2 in,0,2017-11-16 11:00:00
15449,55 F,36 F,47 %,NNW,9 mph,0 mph,30.2 in,0,2017-11-16 11:30:00
15450,57 F,37 F,48 %,NNW,6 mph,0 mph,30.1 in,0,2017-11-16 12:00:00
15452,61 F,46 F,59 %,E,5 mph,0 mph,30.1 in,0,2017-11-16 13:00:00
15454,61 F,50 F,68 %,E,6 mph,0 mph,30.1 in,0,2017-11-16 14:00:00
15456,61 F,50 F,68 %,ESE,5 mph,0 mph,30.1 in,0,2017-11-16 15:00:00
15458,61 F,50 F,68 %,SE,2 mph,0 mph,30.1 in,0,2017-11-16 16:00:00
15460,59 F,50 F,72 %,SW,3 mph,0 mph,30.1 in,0,2017-11-16 17:00:00
15462,57 F,50 F,77 %,WSW,5 mph,0 mph,30.1 in,0,2017-11-16 18:00:00
15464,55 F,48 F,77 %,WNW,6 mph,0 mph,30.1 in,0,2017-11-16 19:00:00
15466,52 F,43 F,71 %,NW,3 mph,0 mph,30.1 in,0,2017-11-16 20:00:00
15468,50 F,43 F,76 %,NNW,6 mph,0 mph,30.1 in,0,2017-11-16 21:00:00
15470,50 F,43 F,76 %,NNW,9 mph,0 mph,30.1 in,0,2017-11-16 22:00:00
15472,50 F,41 F,71 %,NNW,9 mph,0 mph,30.1 in,0,2017-11-16 23:00:00
15474,48 F,39 F,71 %,NNW,12 mph,0 mph,30.1 in,0,2017-11-17 00:00:00
15476,48 F,37 F,66 %,NW,14 mph,0 mph,30.1 in,0,2017-11-17 01:00:00
15477,46 F,36 F,66 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-17 01:30:00
15478,46 F,36 F,66 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-17 02:00:00
15479,46 F,36 F,66 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-17 02:30:00
15480,45 F,36 F,71 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-17 03:00:00
15481,45 F,34 F,66 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-17 03:30:00
15482,45 F,34 F,66 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-17 04:00:00
15483,45 F,34 F,66 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-17 04:30:00
15484,45 F,34 F,66 %,NW,14 mph,0 mph,30.1 in,0,2017-11-17 05:00:00
15485,43 F,32 F,66 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-17 05:30:00
15486,43 F,32 F,66 %,NNW,15 mph,0 mph,30.1 in,0,2017-11-17 06:00:00
15487,43 F,32 F,66 %,NW,14 mph,0 mph,30.1 in,0,2017-11-17 06:30:00
15488,43 F,32 F,66 %,NNW,16 mph,0 mph,30.1 in,0,2017-11-17 07:00:00
15489,43 F,32 F,66 %,NNW,15 mph,0 mph,30.1 in,0,2017-11-17 07:30:00
15490,43 F,32 F,66 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-17 08:00:00
15491,43 F,32 F,66 %,NNW,15 mph,0 mph,30.1 in,0,2017-11-17 08:30:00
15492,45 F,32 F,61 %,NNW,13 mph,28 mph,30.1 in,0,2017-11-17 09:00:00
15493,46 F,32 F,57 %,NNW,15 mph,0 mph,30.1 in,0,2017-11-17 09:30:00
15494,50 F,34 F,54 %,NNW,15 mph,0 mph,30.1 in,0,2017-11-17 10:00:00
15495,52 F,34 F,50 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-17 10:30:00
15496,54 F,34 F,47 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-17 11:00:00
15497,57 F,36 F,44 %,NNW,10 mph,0 mph,30.1 in,0,2017-11-17 11:30:00
15498,59 F,36 F,42 %,NW,10 mph,0 mph,30.1 in,0,2017-11-17 12:00:00
15500,64 F,34 F,32 %,W,5 mph,0 mph,30.1 in,0,2017-11-17 13:00:00
15502,64 F,45 F,49 %,SW,7 mph,0 mph,30.0 in,0,2017-11-17 14:00:00
15504,64 F,43 F,45 %,SW,7 mph,0 mph,30.0 in,0,2017-11-17 15:00:00
15506,64 F,46 F,52 %,SW,9 mph,0 mph,30.0 in,0,2017-11-17 16:00:00
15508,63 F,48 F,59 %,SW,9 mph,0 mph,30.0 in,0,2017-11-17 17:00:00
15510,61 F,48 F,63 %,WSW,6 mph,0 mph,30.0 in,0,2017-11-17 18:00:00
15512,57 F,46 F,67 %,WNW,7 mph,0 mph,30.0 in,0,2017-11-17 19:00:00
15514,55 F,45 F,67 %,NW,7 mph,0 mph,30.0 in,0,2017-11-17 20:00:00
15516,54 F,39 F,58 %,NW,6 mph,0 mph,30.0 in,0,2017-11-17 21:00:00
15518,54 F,37 F,54 %,NNW,8 mph,0 mph,30.1 in,0,2017-11-17 22:00:00
15520,54 F,36 F,51 %,NW,10 mph,0 mph,30.1 in,0,2017-11-17 23:00:00
15522,52 F,36 F,54 %,NNW,12 mph,0 mph,30.1 in,0,2017-11-18 00:00:00
15524,50 F,36 F,58 %,NNW,13 mph,0 mph,30.1 in,0,2017-11-18 01:00:00
15525,50 F,36 F,58 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-18 01:30:00
15526,48 F,36 F,62 %,NNW,12 mph,0 mph,30.1 in,0,2017-11-18 02:00:00
15527,48 F,36 F,62 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-18 02:30:00
15528,48 F,36 F,62 %,NNW,14 mph,0 mph,30.1 in,0,2017-11-18 03:00:00
