,Datetime,Id,District Name,Weekday,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude,Datetime.1
7937,2017-07-24 11:00:00,2017S006446    ,Ciutat Vella,Monday,Morning,0,0,0,1,2.176844,41.382441,2017-07-24 11:00:00
1012,2017-07-24 12:00:00,2017S006445    ,Gràcia,Monday,Morning,1,0,1,2,2.153275,41.409044,2017-07-24 12:00:00
919,2017-07-24 13:00:00,2017S006464    ,Sarrià-Sant Gervasi,Monday,Morning,1,0,1,2,2.118418,41.40482,2017-07-24 13:00:00
3527,2017-07-24 14:00:00,2017S006469    ,Gràcia,Monday,Afternoon,2,0,2,2,2.150128,41.406202,2017-07-24 14:00:00
48,2017-07-24 15:00:00,2017S006453    ,Sant Martí,Monday,Afternoon,1,0,1,2,2.185657,41.40606500000001,2017-07-24 15:00:00
6891,2017-07-24 16:00:00,2017S006451    ,Eixample,Monday,Afternoon,1,0,1,2,2.150304,41.39299000000001,2017-07-24 16:00:00
1226,2017-07-24 17:00:00,2017S006467    ,Sant Andreu,Monday,Afternoon,2,0,2,2,2.205163,41.444756,2017-07-24 17:00:00
4872,2017-07-24 18:00:00,2017S006461    ,Horta-Guinardó,Monday,Afternoon,1,0,1,2,2.153282,41.433584,2017-07-24 18:00:00
8523,2017-07-24 20:00:00,2017S006460    ,Les Corts,Monday,Afternoon,1,0,1,2,2.141002,41.391444,2017-07-24 20:00:00
8164,2017-07-24 21:00:00,2017S006462    ,Eixample,Monday,Afternoon,1,0,1,1,2.169936,41.399124,2017-07-24 21:00:00
776,2017-07-24 22:00:00,2017S006468    ,Les Corts,Monday,Night,1,0,1,1,2.119787,41.37721,2017-07-24 22:00:00
2495,2017-07-25 00:00:00,2017S006472    ,Sant Andreu,Tuesday,Night,1,0,1,2,2.2018,41.392004,2017-07-25 00:00:00
6908,2017-07-25 05:00:00,2017S006474    ,Eixample,Tuesday,Night,3,0,3,2,2.169753,41.392429,2017-07-25 05:00:00
9102,2017-07-25 07:00:00,2017S006475    ,Sant Martí,Tuesday,Morning,1,0,1,2,2.186875,41.412198,2017-07-25 07:00:00
6584,2017-07-25 08:00:00,2017S006483    ,Sant Martí,Tuesday,Morning,1,0,1,2,2.194517,41.389066,2017-07-25 08:00:00
5599,2017-07-25 09:00:00,2017S006476    ,Eixample,Tuesday,Morning,2,0,2,4,2.165635,41.392536,2017-07-25 09:00:00
2730,2017-07-25 10:00:00,2017S006478    ,Ciutat Vella,Tuesday,Morning,1,0,1,2,2.186992,41.38296,2017-07-25 10:00:00
1353,2017-07-25 11:00:00,2017S006490    ,Sant Martí,Tuesday,Morning,2,0,2,2,2.204965,41.394263,2017-07-25 11:00:00
6732,2017-07-25 12:00:00,2017S006486    ,Eixample,Tuesday,Morning,1,0,1,2,2.161982,41.396474,2017-07-25 12:00:00
4426,2017-07-25 13:00:00,2017S006488    ,Eixample,Tuesday,Morning,1,0,1,1,2.173169,41.401797,2017-07-25 13:00:00
6421,2017-07-25 14:00:00,2017S006489    ,Sant Andreu,Tuesday,Afternoon,1,0,1,1,2.200703,41.43935,2017-07-25 14:00:00
2205,2017-07-25 15:00:00,2017S006491    ,Gràcia,Tuesday,Afternoon,0,0,0,1,2.138419,41.420789,2017-07-25 15:00:00
4265,2017-07-25 16:00:00,2017S006494    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.167508,41.39414,2017-07-25 16:00:00
731,2017-07-25 17:00:00,2017S006504    ,Sants-Montjuïc,Tuesday,Afternoon,1,0,1,1,2.146458,41.37235,2017-07-25 17:00:00
1661,2017-07-25 18:00:00,2017S006498    ,Eixample,Tuesday,Afternoon,0,2,2,1,2.153969,41.389028,2017-07-25 18:00:00
328,2017-07-25 20:00:00,2017S006502    ,Eixample,Tuesday,Afternoon,2,0,2,2,2.181477,41.404516,2017-07-25 20:00:00
6266,2017-07-25 22:00:00,2017S006508    ,Horta-Guinardó,Tuesday,Night,1,0,1,1,2.17784,41.421674,2017-07-25 22:00:00
1216,2017-07-26 05:00:00,2017S006510    ,Sant Andreu,Wednesday,Night,5,0,5,2,2.202476,41.392552,2017-07-26 05:00:00
3459,2017-07-26 06:00:00,2017S006509    ,Sarrià-Sant Gervasi,Wednesday,Morning,2,0,2,2,2.133931,41.414472,2017-07-26 06:00:00
4796,2017-07-26 08:00:00,2017S006512    ,Gràcia,Wednesday,Morning,1,0,1,2,2.144678,41.414146,2017-07-26 08:00:00
7050,2017-07-26 09:00:00,2017S006513    ,Eixample,Wednesday,Morning,1,0,1,2,2.175428,41.400076,2017-07-26 09:00:00
648,2017-07-26 10:00:00,2017S006516    ,Eixample,Wednesday,Morning,0,0,0,1,2.174839,41.407468,2017-07-26 10:00:00
7332,2017-07-26 11:00:00,2017S006514    ,Sarrià-Sant Gervasi,Wednesday,Morning,1,0,1,1,2.120332,41.396926,2017-07-26 11:00:00
7261,2017-07-26 12:00:00,2017S006515    ,Les Corts,Wednesday,Morning,1,0,1,1,2.12607,41.387545,2017-07-26 12:00:00
7847,2017-07-26 13:00:00,2017S006522    ,Sant Martí,Wednesday,Morning,1,0,1,1,2.190907,41.398854,2017-07-26 13:00:00
448,2017-07-26 14:00:00,2017S006520    ,Eixample,Wednesday,Afternoon,1,0,1,1,2.156225,41.390736,2017-07-26 14:00:00
3608,2017-07-26 15:00:00,2017S006523    ,Horta-Guinardó,Wednesday,Afternoon,3,0,3,2,2.1571830000000003,41.439369,2017-07-26 15:00:00
1437,2017-07-26 16:00:00,2017S006525    ,Ciutat Vella,Wednesday,Afternoon,1,0,1,2,2.1807220000000003,41.382223,2017-07-26 16:00:00
6895,2017-07-26 17:00:00,2017S006524    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.155072,41.388187,2017-07-26 17:00:00
2033,2017-07-26 18:00:00,2017S006528    ,Les Corts,Wednesday,Afternoon,1,0,1,2,2.123275,41.387282,2017-07-26 18:00:00
2281,2017-07-26 19:00:00,2017S006568    ,Horta-Guinardó,Wednesday,Afternoon,3,0,3,2,2.141696,41.423822,2017-07-26 19:00:00
369,2017-07-26 20:00:00,2017S006536    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.161203,41.398083,2017-07-26 20:00:00
3153,2017-07-26 21:00:00,2017S006532    ,Sants-Montjuïc,Wednesday,Afternoon,1,0,1,2,2.146725,41.369119,2017-07-26 21:00:00
9378,2017-07-26 22:00:00,2017S006535    ,Eixample,Wednesday,Night,1,0,1,2,2.163144,41.385248,2017-07-26 22:00:00
814,2017-07-27 04:00:00,2017S006537    ,Les Corts,Thursday,Night,0,0,0,1,2.1142,41.395701,2017-07-27 04:00:00
1455,2017-07-27 05:00:00,2017S006538    ,Ciutat Vella,Thursday,Night,1,0,1,1,2.173553,41.387734,2017-07-27 05:00:00
474,2017-07-27 07:00:00,2017S006541    ,Eixample,Thursday,Morning,1,0,1,3,2.166017,41.400249,2017-07-27 07:00:00
5681,2017-07-27 08:00:00,2017S006540    ,Eixample,Thursday,Morning,1,0,1,2,2.182427,41.40007,2017-07-27 08:00:00
4370,2017-07-27 10:00:00,2017S006543    ,Eixample,Thursday,Morning,1,0,1,2,2.186939,41.39814000000001,2017-07-27 10:00:00
2924,2017-07-27 12:00:00,2017S006550    ,Eixample,Thursday,Morning,1,0,1,2,2.158465,41.38733,2017-07-27 12:00:00
4467,2017-07-27 14:00:00,2017S006547    ,Sants-Montjuïc,Thursday,Afternoon,1,0,1,2,2.152299,41.351299,2017-07-27 14:00:00
1005,2017-07-27 15:00:00,2017S006548    ,Gràcia,Thursday,Afternoon,1,0,1,2,2.154842,41.400373,2017-07-27 15:00:00
1705,2017-07-27 16:00:00,2017S006569    ,Eixample,Thursday,Afternoon,2,0,2,2,2.169936,41.399124,2017-07-27 16:00:00
800,2017-07-27 17:00:00,2017S006552    ,Les Corts,Thursday,Afternoon,1,0,1,2,2.137125,41.390772,2017-07-27 17:00:00
889,2017-07-27 19:00:00,2017S006557    ,Sarrià-Sant Gervasi,Thursday,Afternoon,1,0,1,2,2.145755,41.396624,2017-07-27 19:00:00
6355,2017-07-27 20:00:00,2017S006558    ,Sant Andreu,Thursday,Afternoon,1,0,1,1,2.192242,41.434012,2017-07-27 20:00:00
3678,2017-07-27 22:00:00,2017S006561    ,Nou Barris,Thursday,Night,2,0,2,1,2.16642,41.439017,2017-07-27 22:00:00
4252,2017-07-28 02:00:00,2017S006562    ,Eixample,Friday,Night,1,0,1,2,2.16976,41.397547,2017-07-28 02:00:00
752,2017-07-28 07:00:00,2017S006563    ,Sants-Montjuïc,Friday,Morning,1,0,1,2,2.132557,41.371486,2017-07-28 07:00:00
5131,2017-07-28 08:00:00,2017S006564    ,Sant Martí,Friday,Morning,2,0,2,2,2.204909,41.422204,2017-07-28 08:00:00
7116,2017-07-28 09:00:00,2017S006566    ,Sants-Montjuïc,Friday,Morning,1,0,1,2,2.118196,41.331622,2017-07-28 09:00:00
9536,2017-07-28 10:00:00,2017S006567    ,Eixample,Friday,Morning,1,0,1,5,2.1697740000000003,41.395845,2017-07-28 10:00:00
502,2017-07-28 12:00:00,2017S006570    ,Eixample,Friday,Morning,1,0,1,2,2.1743080000000004,41.39755200000001,2017-07-28 12:00:00
7928,2017-07-28 13:00:00,2017S006572    ,Ciutat Vella,Friday,Morning,1,0,1,2,2.178021,41.376113,2017-07-28 13:00:00
484,2017-07-28 14:00:00,2017S006571    ,Eixample,Friday,Afternoon,1,0,1,1,2.151678,41.389043,2017-07-28 14:00:00
311,2017-07-28 15:00:00,2017S006574    ,Eixample,Friday,Afternoon,1,0,1,2,2.143645,41.390505,2017-07-28 15:00:00
10015,2017-07-28 16:00:00,2017S006575    ,Sarrià-Sant Gervasi,Friday,Afternoon,1,0,1,3,2.134416,41.414028,2017-07-28 16:00:00
1264,2017-07-28 17:00:00,2017S006584    ,Sant Martí,Friday,Afternoon,1,0,1,2,2.183841,41.406533,2017-07-28 17:00:00
510,2017-07-28 18:00:00,2017S006606    ,Eixample,Friday,Afternoon,1,0,1,2,2.174556,41.392231,2017-07-28 18:00:00
3258,2017-07-28 19:00:00,2017S006582    ,Sants-Montjuïc,Friday,Afternoon,1,0,1,1,2.12722,41.375575,2017-07-28 19:00:00
3144,2017-07-28 20:00:00,2017S006593    ,Eixample,Friday,Afternoon,1,0,1,2,2.173169,41.401797,2017-07-28 20:00:00
1570,2017-07-28 21:00:00,2017S006592    ,Eixample,Friday,Afternoon,1,0,1,2,2.1616,41.394818,2017-07-28 21:00:00
1269,2017-07-28 22:00:00,2017S006596    ,Sant Martí,Friday,Night,2,0,2,1,2.186855,41.408523,2017-07-28 22:00:00
1866,2017-07-28 23:00:00,2017S006598    ,Sants-Montjuïc,Friday,Night,2,0,2,3,2.168121,41.361562,2017-07-28 23:00:00
8191,2017-07-29 02:00:00,2017S006599    ,Eixample,Saturday,Night,1,0,1,2,2.153209,41.386386,2017-07-29 02:00:00
8045,2017-07-29 11:00:00,2017S006600    ,Eixample,Saturday,Morning,1,0,1,2,2.165979,41.393449,2017-07-29 11:00:00
6881,2017-07-29 13:00:00,2017S006602    ,Eixample,Saturday,Morning,1,0,1,2,2.165458,41.398963,2017-07-29 13:00:00
3824,2017-07-29 14:00:00,2017S006604    ,Sant Martí,Saturday,Afternoon,1,0,1,2,2.196887,41.415935,2017-07-29 14:00:00
1410,2017-07-29 15:00:00,2017S006603    ,Sant Martí,Saturday,Afternoon,1,0,1,2,2.1959470000000003,41.388026,2017-07-29 15:00:00
1067,2017-07-29 19:00:00,2017S006608    ,Horta-Guinardó,Saturday,Afternoon,1,0,1,2,2.143557,41.427377,2017-07-29 19:00:00
2089,2017-07-29 20:00:00,2017S006619    ,Sarrià-Sant Gervasi,Saturday,Afternoon,0,0,0,2,2.138171,41.396286,2017-07-29 20:00:00
4633,2017-07-29 21:00:00,2017S006611    ,Les Corts,Saturday,Afternoon,1,0,1,1,2.123109,41.386531,2017-07-29 21:00:00
8472,2017-07-29 22:00:00,2017S006610    ,Sants-Montjuïc,Saturday,Night,1,0,1,1,2.139641,41.375217,2017-07-29 22:00:00
1548,2017-07-30 00:00:00,2017S006613    ,Eixample,Sunday,Night,1,0,1,2,2.160617,41.396571,2017-07-30 00:00:00
892,2017-07-30 01:00:00,2017S006612    ,Sarrià-Sant Gervasi,Sunday,Night,2,0,2,3,2.139396,41.391351,2017-07-30 01:00:00
1755,2017-07-30 07:00:00,2017S006614    ,Eixample,Sunday,Morning,1,0,1,2,2.167024,41.388486,2017-07-30 07:00:00
8203,2017-07-30 08:00:00,2017S006615    ,Eixample,Sunday,Morning,5,0,5,2,2.166376,41.393276,2017-07-30 08:00:00
5163,2017-07-30 11:00:00,2017S006616    ,Sant Martí,Sunday,Morning,2,0,2,1,2.201634,41.414447,2017-07-30 11:00:00
5165,2017-07-30 12:00:00,2017S006617    ,Sant Martí,Sunday,Morning,2,0,2,3,2.194155,41.409542,2017-07-30 12:00:00
1397,2017-07-30 13:00:00,2017S006618    ,Ciutat Vella,Sunday,Morning,0,0,0,1,2.168789,41.379569,2017-07-30 13:00:00
1064,2017-07-30 14:00:00,2017S006626    ,Horta-Guinardó,Sunday,Afternoon,1,0,1,1,2.15404,41.431209,2017-07-30 14:00:00
7253,2017-07-30 15:00:00,2017S006621    ,Les Corts,Sunday,Afternoon,1,0,1,2,2.108613,41.384014,2017-07-30 15:00:00
722,2017-07-30 16:00:00,2017S006628    ,Sants-Montjuïc,Sunday,Afternoon,1,0,1,1,2.148454,41.375164,2017-07-30 16:00:00
4844,2017-07-30 17:00:00,2017S006631    ,Gràcia,Sunday,Afternoon,2,0,2,2,2.166385,41.403538,2017-07-30 17:00:00
8152,2017-07-30 18:00:00,2017S006630    ,Eixample,Sunday,Afternoon,2,2,4,4,2.170493,41.399948,2017-07-30 18:00:00
9849,2017-07-30 19:00:00,2017S006632    ,Les Corts,Sunday,Afternoon,1,0,1,1,2.127088,41.38890900000001,2017-07-30 19:00:00
6025,2017-07-30 20:00:00,2017S006633    ,Sarrià-Sant Gervasi,Sunday,Afternoon,1,0,1,2,2.150067,41.395525,2017-07-30 20:00:00
3191,2017-07-30 21:00:00,2017S006634    ,Sants-Montjuïc,Sunday,Afternoon,1,0,1,2,2.128552,41.32986500000001,2017-07-30 21:00:00
3041,2017-07-31 00:00:00,2017S006635    ,Eixample,Monday,Night,0,0,0,2,2.172272,41.390547,2017-07-31 00:00:00
9144,2017-07-31 07:00:00,2017S006636    ,Sant Martí,Monday,Morning,1,0,1,4,2.1978310000000003,41.406425,2017-07-31 07:00:00
140,2017-07-31 08:00:00,2017S006639    ,Sant Martí,Monday,Morning,1,0,1,2,2.194493,41.399488,2017-07-31 08:00:00
4611,2017-07-31 09:00:00,2017S006638    ,Sarrià-Sant Gervasi,Monday,Morning,1,0,1,2,2.140517,41.400869,2017-07-31 09:00:00
6443,2017-07-31 10:00:00,2017S006641    ,Sant Martí,Monday,Morning,1,0,1,2,2.188388,41.40485,2017-07-31 10:00:00
6035,2017-07-31 15:00:00,2017S006643    ,Sarrià-Sant Gervasi,Monday,Afternoon,1,0,1,3,2.121276,41.406463,2017-07-31 15:00:00
4803,2017-07-31 16:00:00,2017S006646    ,Gràcia,Monday,Afternoon,2,0,2,2,2.139803,41.419502,2017-07-31 16:00:00
813,2017-07-31 17:00:00,2017S006645    ,Les Corts,Monday,Afternoon,0,1,1,1,2.114401,41.396182,2017-07-31 17:00:00
4307,2017-07-31 18:00:00,2017S006648    ,Eixample,Monday,Afternoon,1,0,1,2,2.164884,41.39216500000001,2017-07-31 18:00:00
5443,2017-07-31 19:00:00,2017S006649    ,Eixample,Monday,Afternoon,2,0,2,2,2.164371,41.392176,2017-07-31 19:00:00
987,2017-07-31 20:00:00,2017S006651    ,Sarrià-Sant Gervasi,Monday,Afternoon,2,0,2,1,2.104385,41.419194,2017-07-31 20:00:00
3140,2017-07-31 22:00:00,2017S006652    ,Eixample,Monday,Night,0,0,0,2,2.176419,41.407525,2017-07-31 22:00:00
5145,2017-07-31 23:00:00,2017S006654    ,Sant Martí,Monday,Night,1,0,1,2,2.216595,41.417875,2017-07-31 23:00:00
1044,2017-08-01 00:00:00,2017S006655    ,Gràcia,Tuesday,Night,3,0,3,2,2.165877,41.409036,2017-08-01 00:00:00
9708,2017-08-01 04:00:00,2017S006657    ,Sants-Montjuïc,Tuesday,Night,1,0,1,1,2.163065,41.372199,2017-08-01 04:00:00
7872,2017-08-01 07:00:00,2017S006658    ,Sant Martí,Tuesday,Morning,1,0,1,2,2.209568,41.399537,2017-08-01 07:00:00
7121,2017-08-01 10:00:00,2017S006659    ,Sants-Montjuïc,Tuesday,Morning,1,0,1,4,2.1394,41.368043,2017-08-01 10:00:00
5884,2017-08-01 14:00:00,2017S006660    ,Sants-Montjuïc,Tuesday,Afternoon,1,0,1,2,2.134588,41.375532,2017-08-01 14:00:00
972,2017-08-01 15:00:00,2017S006664    ,Sarrià-Sant Gervasi,Tuesday,Afternoon,2,0,2,2,2.14997,41.405048,2017-08-01 15:00:00
1500,2017-08-01 16:00:00,2017S006665    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.15637,41.380114,2017-08-01 16:00:00
2754,2017-08-01 17:00:00,2017S006673    ,Ciutat Vella,Tuesday,Afternoon,0,0,0,1,2.178529,41.387032,2017-08-01 17:00:00
2819,2017-08-01 18:00:00,2017S006666    ,Eixample,Tuesday,Afternoon,2,0,2,2,2.161841,41.384263,2017-08-01 18:00:00
39,2017-08-01 19:00:00,2017S006669    ,Sant Martí,Tuesday,Afternoon,1,0,1,2,2.188084,41.404624,2017-08-01 19:00:00
3904,2017-08-01 20:00:00,2017S006670    ,Sant Martí,Tuesday,Afternoon,4,0,4,2,2.206286,41.41090300000001,2017-08-01 20:00:00
99,2017-08-01 21:00:00,2017S006672    ,Sant Martí,Tuesday,Afternoon,1,0,1,2,2.193034,41.407835,2017-08-01 21:00:00
3673,2017-08-01 22:00:00,2017S006675    ,Nou Barris,Tuesday,Night,1,0,1,2,2.172525,41.436264,2017-08-01 22:00:00
3413,2017-08-01 23:00:00,2017S006674    ,Sarrià-Sant Gervasi,Tuesday,Night,2,0,2,2,2.140188,41.396067,2017-08-01 23:00:00
4775,2017-08-02 00:00:00,2017S006677    ,Sarrià-Sant Gervasi,Wednesday,Night,1,0,1,2,2.134194,41.401484,2017-08-02 00:00:00
9917,2017-08-02 05:00:00,2017S006678    ,Sarrià-Sant Gervasi,Wednesday,Night,1,0,1,6,2.14604,41.401932,2017-08-02 05:00:00
3818,2017-08-02 08:00:00,2017S006682    ,Sant Martí,Wednesday,Morning,2,0,2,2,2.186855,41.408523,2017-08-02 08:00:00
3916,2017-08-02 09:00:00,2017S006679    ,Sant Martí,Wednesday,Morning,1,0,1,2,2.200672,41.406603,2017-08-02 09:00:00
2682,2017-08-02 10:00:00,2017S006685    ,Ciutat Vella,Wednesday,Morning,1,0,1,2,2.16731,41.380413,2017-08-02 10:00:00
63,2017-08-02 11:00:00,2017S006732    ,Sant Martí,Wednesday,Morning,1,0,1,2,2.211398,41.421881,2017-08-02 11:00:00
1217,2017-08-02 12:00:00,2017S006686    ,Sant Andreu,Wednesday,Morning,1,0,1,3,2.195909,41.449373,2017-08-02 12:00:00
9684,2017-08-02 13:00:00,2017S006687    ,Sants-Montjuïc,Wednesday,Morning,1,0,1,2,2.150962,41.371311,2017-08-02 13:00:00
5211,2017-08-02 14:00:00,2017S006691    ,Sant Martí,Wednesday,Afternoon,1,0,1,1,2.218332,41.406911,2017-08-02 14:00:00
6859,2017-08-02 15:00:00,2017S006695    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.151665,41.390763,2017-08-02 15:00:00
3496,2017-08-02 16:00:00,2017S006698    ,Sarrià-Sant Gervasi,Wednesday,Afternoon,2,0,2,2,2.148558,41.402448,2017-08-02 16:00:00
2038,2017-08-02 17:00:00,2017S006696    ,Les Corts,Wednesday,Afternoon,2,0,2,2,2.128101,41.382378,2017-08-02 17:00:00
3536,2017-08-02 18:00:00,2017S006699    ,Gràcia,Wednesday,Afternoon,1,0,1,2,2.159279,41.412886,2017-08-02 18:00:00
4270,2017-08-02 19:00:00,2017S006702    ,Eixample,Wednesday,Afternoon,0,0,0,2,2.150542,41.388185,2017-08-02 19:00:00
2516,2017-08-02 20:00:00,2017S006708    ,Sant Andreu,Wednesday,Afternoon,1,0,1,2,2.203394,41.443096,2017-08-02 20:00:00
3293,2017-08-02 21:00:00,2017S006705    ,Les Corts,Wednesday,Afternoon,1,0,1,2,2.130864,41.380458,2017-08-02 21:00:00
9185,2017-08-02 23:00:00,2017S006710    ,Sant Martí,Wednesday,Night,1,0,1,1,2.189091,41.393131,2017-08-02 23:00:00
4470,2017-08-03 00:00:00,2017S006711    ,Sants-Montjuïc,Thursday,Night,2,0,2,2,2.125569,41.34133900000001,2017-08-03 00:00:00
3245,2017-08-03 02:00:00,2017S006712    ,Sants-Montjuïc,Thursday,Night,1,0,1,2,2.132635,41.375569,2017-08-03 02:00:00
4163,2017-08-03 03:00:00,2017S006713    ,Eixample,Thursday,Night,1,0,1,2,2.181133,41.402673,2017-08-03 03:00:00
3924,2017-08-03 07:00:00,2017S006724    ,Sant Martí,Thursday,Morning,2,0,2,5,2.206529,41.395659,2017-08-03 07:00:00
2640,2017-08-03 08:00:00,2017S006716    ,Sant Martí,Thursday,Morning,1,0,1,1,2.192203,41.396067,2017-08-03 08:00:00
1685,2017-08-03 09:00:00,2017S006722    ,Eixample,Thursday,Morning,1,0,1,2,2.146598,41.392739,2017-08-03 09:00:00
1632,2017-08-03 10:00:00,2017S006721    ,Eixample,Thursday,Morning,1,0,1,2,2.152803,41.391612,2017-08-03 10:00:00
4698,2017-08-03 11:00:00,2017S006723    ,Sarrià-Sant Gervasi,Thursday,Morning,1,0,1,2,2.139396,41.391351,2017-08-03 11:00:00
4882,2017-08-03 12:00:00,2017S006725    ,Horta-Guinardó,Thursday,Morning,3,0,3,2,2.143271,41.425634,2017-08-03 12:00:00
6155,2017-08-03 13:00:00,2017S006727    ,Gràcia,Thursday,Morning,1,0,1,1,2.158343,41.403922,2017-08-03 13:00:00
6411,2017-08-03 14:00:00,2017S006730    ,Sant Andreu,Thursday,Afternoon,1,0,1,2,2.202808,41.435282,2017-08-03 14:00:00
6332,2017-08-03 16:00:00,2017S006738    ,Nou Barris,Thursday,Afternoon,1,0,1,2,2.173315,41.43463,2017-08-03 16:00:00
1203,2017-08-03 17:00:00,2017S006737    ,Sant Andreu,Thursday,Afternoon,1,0,1,2,2.181148,41.422492,2017-08-03 17:00:00
5092,2017-08-03 18:00:00,2017S006731    ,Sant Martí,Thursday,Afternoon,1,0,1,2,2.185863,41.402617,2017-08-03 18:00:00
7392,2017-08-03 19:00:00,2017S006736    ,Sarrià-Sant Gervasi,Thursday,Afternoon,1,0,1,2,2.13749,41.408673,2017-08-03 19:00:00
621,2017-08-03 20:00:00,2017S006739    ,Eixample,Thursday,Afternoon,1,0,1,2,2.177132,41.408048,2017-08-03 20:00:00
5091,2017-08-03 21:00:00,2017S006742    ,Sant Martí,Thursday,Afternoon,1,0,1,2,2.188084,41.404624,2017-08-03 21:00:00
1181,2017-08-03 22:00:00,2017S006745    ,Sant Andreu,Thursday,Night,1,0,1,2,2.17656,41.424716,2017-08-03 22:00:00
9084,2017-08-04 00:00:00,2017S006746    ,Sant Martí,Friday,Night,2,1,3,2,2.185657,41.40606500000001,2017-08-04 00:00:00
4453,2017-08-04 01:00:00,2017S006747    ,Sants-Montjuïc,Friday,Night,2,0,2,2,2.170003,41.374971,2017-08-04 01:00:00
9113,2017-08-04 05:00:00,2017S006748    ,Sant Martí,Friday,Night,1,0,1,2,2.201503,41.41626,2017-08-04 05:00:00
188,2017-08-04 10:00:00,2017S006752    ,Ciutat Vella,Friday,Morning,0,0,0,1,2.20493,41.444642,2017-08-04 10:00:00
6956,2017-08-04 11:00:00,2017S006751    ,Eixample,Friday,Morning,1,0,1,2,2.167024,41.388486,2017-08-04 11:00:00
2206,2017-08-04 12:00:00,2017S006761    ,Gràcia,Friday,Morning,4,0,4,2,2.136563,41.416235,2017-08-04 12:00:00
3050,2017-08-04 13:00:00,2017S006767    ,Eixample,Friday,Morning,1,0,1,2,2.168902,41.393639,2017-08-04 13:00:00
2608,2017-08-04 14:00:00,2017S006757    ,Sant Martí,Friday,Afternoon,3,0,3,2,2.199424,41.395583,2017-08-04 14:00:00
7060,2017-08-04 15:00:00,2017S006760    ,Sants-Montjuïc,Friday,Afternoon,1,0,1,3,2.163375,41.369084,2017-08-04 15:00:00
3146,2017-08-04 16:00:00,2017S006762    ,Eixample,Friday,Afternoon,2,0,2,2,2.17556,41.40527700000001,2017-08-04 16:00:00
4418,2017-08-04 17:00:00,2017S006763    ,Eixample,Friday,Afternoon,0,0,0,3,2.172581,41.403818,2017-08-04 17:00:00
1421,2017-08-04 18:00:00,2017S006764    ,Ciutat Vella,Friday,Afternoon,2,0,2,3,2.171421,41.386633,2017-08-04 18:00:00
6002,2017-08-04 19:00:00,2017S006768    ,Sarrià-Sant Gervasi,Friday,Afternoon,3,0,3,2,2.153818,41.396013,2017-08-04 19:00:00
2687,2017-08-04 21:00:00,2017S006769    ,Sant Martí,Friday,Afternoon,1,0,1,2,2.201548,41.391097,2017-08-04 21:00:00
6373,2017-08-04 23:00:00,2017S006771    ,Sant Andreu,Friday,Night,2,0,2,2,2.1836580000000003,41.434136,2017-08-04 23:00:00
1025,2017-08-05 00:00:00,2017S006770    ,Gràcia,Saturday,Night,1,0,1,2,2.161203,41.398083,2017-08-05 00:00:00
6922,2017-08-05 02:00:00,2017S006772    ,Eixample,Saturday,Night,1,0,1,2,2.168022,41.39389600000001,2017-08-05 02:00:00
9686,2017-08-05 04:00:00,2017S006773    ,Sants-Montjuïc,Saturday,Night,2,0,2,2,2.167391,41.370036,2017-08-05 04:00:00
2737,2017-08-05 05:00:00,2017S006775    ,Ciutat Vella,Saturday,Night,1,0,1,2,2.195364,41.386727,2017-08-05 05:00:00
1474,2017-08-05 08:00:00,2017S006774    ,Eixample,Saturday,Morning,1,0,1,1,2.154167,41.375,2017-08-05 08:00:00
249,2017-08-05 11:00:00,2017S006779    ,Eixample,Saturday,Morning,1,0,1,2,2.154021,41.378379,2017-08-05 11:00:00
339,2017-08-05 13:00:00,2017S006781    ,Eixample,Saturday,Morning,1,0,1,2,2.179982,41.406896,2017-08-05 13:00:00
2309,2017-08-05 14:00:00,2017S006782    ,Horta-Guinardó,Saturday,Afternoon,1,0,1,2,2.152303,41.43792,2017-08-05 14:00:00
1184,2017-08-05 15:00:00,2017S006780    ,Sant Andreu,Saturday,Afternoon,0,0,0,3,2.182426,41.423612,2017-08-05 15:00:00
5214,2017-08-05 17:00:00,2017S006784    ,Sant Martí,Saturday,Afternoon,1,0,1,2,2.189299,41.401576,2017-08-05 17:00:00
5291,2017-08-05 20:00:00,2017S006787    ,Ciutat Vella,Saturday,Afternoon,1,0,1,1,2.169641,41.381877,2017-08-05 20:00:00
3964,2017-08-05 21:00:00,2017S006789    ,Sant Martí,Saturday,Afternoon,2,0,2,3,2.212186,41.404743,2017-08-05 21:00:00
4833,2017-08-05 22:00:00,2017S006786    ,Gràcia,Saturday,Night,1,0,1,3,2.166363,41.401823,2017-08-05 22:00:00
4290,2017-08-06 00:00:00,2017S006790    ,Eixample,Sunday,Night,0,0,0,2,2.170685,41.398893,2017-08-06 00:00:00
547,2017-08-06 04:00:00,2017S006792    ,Eixample,Sunday,Night,2,0,2,2,2.170962,41.391115,2017-08-06 04:00:00
5136,2017-08-06 05:00:00,2017S006800    ,Sant Martí,Sunday,Night,0,0,0,1,2.2003630000000003,41.418811,2017-08-06 05:00:00
