Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Date,State Holiday
4:00 AM,46 F,41 F,81 %,NNW,9 mph,0 mph,30.0 in,1/27,0
4:30 AM,46 F,41 F,81 %,NNW,7 mph,0 mph,30.0 in,1/27,0
5:00 AM,46 F,41 F,81 %,NNW,8 mph,0 mph,30.0 in,1/27,0
5:30 AM,46 F,41 F,81 %,NNW,8 mph,0 mph,30.0 in,1/27,0
6:00 AM,46 F,41 F,81 %,NNW,8 mph,0 mph,30.0 in,1/27,0
6:30 AM,46 F,41 F,81 %,NNW,7 mph,0 mph,30.0 in,1/27,0
7:00 AM,46 F,41 F,81 %,NNW,7 mph,0 mph,30.0 in,1/27,0
7:30 AM,46 F,43 F,87 %,N,6 mph,0 mph,30.0 in,1/27,0
8:00 AM,48 F,43 F,82 %,NNW,6 mph,0 mph,30.0 in,1/27,0
8:30 AM,48 F,41 F,76 %,N,6 mph,0 mph,30.0 in,1/27,0
9:00 AM,48 F,43 F,82 %,NNE,9 mph,0 mph,29.9 in,1/27,0
9:30 AM,50 F,45 F,82 %,E,6 mph,0 mph,29.9 in,1/27,0
10:00 AM,55 F,52 F,88 %,E,12 mph,0 mph,29.9 in,1/27,0
10:30 AM,55 F,52 F,88 %,ESE,13 mph,0 mph,29.9 in,1/27,0
11:00 AM,55 F,54 F,94 %,E,10 mph,0 mph,29.9 in,1/27,0
11:30 AM,57 F,54 F,88 %,ESE,12 mph,0 mph,29.9 in,1/27,0
12:00 PM,57 F,52 F,82 %,SE,12 mph,0 mph,29.9 in,1/27,0
12:13 PM,54 F,46 F,77 %,SE,10 mph,0 mph,29.9 in,1/27,0
12:30 PM,50 F,46 F,87 %,SSW,13 mph,26 mph,29.9 in,1/27,0
12:42 PM,52 F,48 F,88 %,S,8 mph,0 mph,29.9 in,1/27,0
1:00 PM,52 F,48 F,88 %,SSW,6 mph,0 mph,29.9 in,1/27,0
1:09 PM,52 F,48 F,88 %,S,8 mph,0 mph,29.9 in,1/27,0
1:30 PM,54 F,46 F,77 %,S,8 mph,0 mph,29.9 in,1/27,0
2:00 PM,54 F,46 F,77 %,SE,8 mph,0 mph,29.9 in,1/27,0
2:30 PM,55 F,46 F,72 %,ESE,5 mph,0 mph,29.9 in,1/27,0
3:00 PM,52 F,48 F,88 %,VAR,2 mph,0 mph,29.9 in,1/27,0
3:30 PM,52 F,48 F,88 %,N,6 mph,0 mph,29.9 in,1/27,0
4:00 PM,52 F,48 F,88 %,NE,3 mph,0 mph,29.9 in,1/27,0
4:30 PM,52 F,48 F,88 %,NE,5 mph,0 mph,29.9 in,1/27,0
5:00 PM,54 F,48 F,82 %,ENE,12 mph,0 mph,29.9 in,1/27,0
5:30 PM,52 F,48 F,88 %,ENE,12 mph,0 mph,29.9 in,1/27,0
6:00 PM,52 F,48 F,88 %,ENE,10 mph,0 mph,29.9 in,1/27,0
6:17 PM,54 F,50 F,88 %,E,7 mph,0 mph,29.9 in,1/27,0
6:30 PM,54 F,50 F,88 %,E,3 mph,0 mph,29.9 in,1/27,0
7:00 PM,52 F,48 F,88 %,E,7 mph,0 mph,29.9 in,1/27,0
7:30 PM,52 F,48 F,88 %,NE,6 mph,0 mph,29.9 in,1/27,0
8:00 PM,52 F,48 F,88 %,NNE,6 mph,0 mph,29.9 in,1/27,0
8:11 PM,50 F,48 F,94 %,NNE,8 mph,0 mph,29.8 in,1/27,0
8:30 PM,50 F,48 F,94 %,NNE,9 mph,0 mph,29.8 in,1/27,0
9:00 PM,50 F,48 F,94 %,NNE,9 mph,0 mph,29.8 in,1/27,0
9:30 PM,52 F,48 F,88 %,NNE,9 mph,0 mph,29.8 in,1/27,0
9:38 PM,52 F,48 F,88 %,NNE,10 mph,0 mph,29.8 in,1/27,0
9:46 PM,52 F,48 F,88 %,NE,9 mph,0 mph,29.8 in,1/27,0
10:00 PM,52 F,50 F,94 %,ESE,12 mph,23 mph,29.8 in,1/27,0
10:14 PM,54 F,50 F,88 %,ESE,12 mph,0 mph,29.8 in,1/27,0
10:30 PM,54 F,50 F,88 %,SE,13 mph,0 mph,29.8 in,1/27,0
11:00 PM,54 F,50 F,88 %,ESE,9 mph,0 mph,29.8 in,1/27,0
11:19 PM,54 F,48 F,82 %,SE,10 mph,0 mph,29.8 in,1/27,0
11:30 PM,52 F,48 F,88 %,SE,12 mph,0 mph,29.8 in,1/27,0
11:43 PM,52 F,50 F,94 %,ESE,12 mph,0 mph,29.8 in,1/27,0
12:00 AM,52 F,50 F,94 %,E,9 mph,0 mph,29.8 in,1/28,0
12:19 AM,52 F,50 F,94 %,ENE,8 mph,0 mph,29.8 in,1/28,0
12:30 AM,52 F,50 F,94 %,ENE,12 mph,0 mph,29.8 in,1/28,0
12:38 AM,52 F,50 F,94 %,ENE,12 mph,0 mph,29.8 in,1/28,0
1:00 AM,52 F,50 F,94 %,E,14 mph,0 mph,29.8 in,1/28,0
1:30 AM,52 F,50 F,94 %,ENE,13 mph,0 mph,29.8 in,1/28,0
2:00 AM,54 F,50 F,88 %,ENE,15 mph,0 mph,29.8 in,1/28,0
2:30 AM,52 F,50 F,94 %,ENE,13 mph,0 mph,29.8 in,1/28,0
3:00 AM,52 F,50 F,94 %,NE,12 mph,0 mph,29.8 in,1/28,0
3:13 AM,52 F,50 F,94 %,ESE,12 mph,0 mph,29.8 in,1/28,0
3:14 AM,52 F,50 F,94 %,ESE,10 mph,0 mph,29.8 in,1/28,0
3:30 AM,52 F,48 F,88 %,E,10 mph,0 mph,29.8 in,1/28,0
4:00 AM,52 F,50 F,94 %,NNE,9 mph,0 mph,29.8 in,1/28,0
4:30 AM,50 F,48 F,94 %,NNE,10 mph,0 mph,29.8 in,1/28,0
5:00 AM,50 F,48 F,94 %,NNE,9 mph,0 mph,29.8 in,1/28,0
5:30 AM,50 F,48 F,94 %,N,7 mph,0 mph,29.8 in,1/28,0
6:00 AM,50 F,48 F,94 %,N,7 mph,0 mph,29.9 in,1/28,0
6:30 AM,50 F,46 F,87 %,NNE,12 mph,0 mph,29.9 in,1/28,0
7:00 AM,50 F,46 F,87 %,N,10 mph,0 mph,29.9 in,1/28,0
7:30 AM,50 F,46 F,87 %,N,9 mph,0 mph,29.9 in,1/28,0
8:00 AM,50 F,46 F,87 %,NNW,6 mph,0 mph,29.9 in,1/28,0
8:30 AM,50 F,46 F,87 %,NNW,9 mph,0 mph,29.9 in,1/28,0
9:00 AM,50 F,46 F,87 %,N,10 mph,0 mph,29.9 in,1/28,0
9:30 AM,50 F,46 F,87 %,N,10 mph,0 mph,29.9 in,1/28,0
10:00 AM,52 F,46 F,82 %,NNE,9 mph,0 mph,29.9 in,1/28,0
10:30 AM,54 F,46 F,77 %,NNE,8 mph,0 mph,30.0 in,1/28,0
11:00 AM,54 F,48 F,82 %,NNE,7 mph,0 mph,30.0 in,1/28,0
11:30 AM,54 F,46 F,77 %,NNW,10 mph,0 mph,30.0 in,1/28,0
12:00 PM,54 F,46 F,77 %,NNW,9 mph,0 mph,30.0 in,1/28,0
12:30 PM,55 F,46 F,72 %,ENE,9 mph,0 mph,30.0 in,1/28,0
1:00 PM,55 F,46 F,72 %,ENE,7 mph,0 mph,30.0 in,1/28,0
1:30 PM,57 F,46 F,67 %,NNE,7 mph,0 mph,30.0 in,1/28,0
2:00 PM,57 F,46 F,67 %,NNW,7 mph,0 mph,30.0 in,1/28,0
2:30 PM,57 F,46 F,67 %,NW,10 mph,0 mph,30.0 in,1/28,0
3:00 PM,54 F,48 F,82 %,WNW,8 mph,0 mph,30.0 in,1/28,0
3:30 PM,54 F,48 F,82 %,W,9 mph,0 mph,30.0 in,1/28,0
4:00 PM,54 F,48 F,82 %,W,7 mph,0 mph,30.0 in,1/28,0
4:30 PM,54 F,46 F,77 %,NW,6 mph,0 mph,30.1 in,1/28,0
5:00 PM,54 F,46 F,77 %,NW,10 mph,0 mph,30.1 in,1/28,0
5:30 PM,54 F,48 F,82 %,NNW,7 mph,0 mph,30.1 in,1/28,0
6:00 PM,54 F,46 F,77 %,VAR,2 mph,0 mph,30.1 in,1/28,0
6:30 PM,54 F,48 F,82 %,SSW,5 mph,0 mph,30.1 in,1/28,0
7:00 PM,54 F,48 F,82 %,S,5 mph,0 mph,30.1 in,1/28,0
7:30 PM,54 F,46 F,77 %,VAR,1 mph,0 mph,30.1 in,1/28,0
8:00 PM,52 F,48 F,88 %,CALM,0 mph,0 mph,30.2 in,1/28,0
8:30 PM,52 F,48 F,88 %,CALM,0 mph,0 mph,30.2 in,1/28,0
9:00 PM,52 F,48 F,88 %,CALM,0 mph,0 mph,30.2 in,1/28,0
9:30 PM,52 F,48 F,88 %,NE,2 mph,0 mph,30.2 in,1/28,0
10:00 PM,50 F,48 F,94 %,CALM,0 mph,0 mph,30.2 in,1/28,0
10:30 PM,50 F,46 F,87 %,NE,1 mph,0 mph,30.2 in,1/28,0
11:00 PM,48 F,46 F,93 %,VAR,2 mph,0 mph,30.2 in,1/28,0
11:30 PM,48 F,46 F,93 %,CALM,0 mph,0 mph,30.2 in,1/28,0
12:00 AM,48 F,45 F,87 %,NW,3 mph,0 mph,30.2 in,1/29,0
12:30 AM,46 F,45 F,93 %,NW,3 mph,0 mph,30.2 in,1/29,0
1:00 AM,46 F,45 F,93 %,NNW,6 mph,0 mph,30.2 in,1/29,0
1:30 AM,45 F,43 F,93 %,NNW,6 mph,0 mph,30.2 in,1/29,0
2:00 AM,45 F,43 F,93 %,NNW,6 mph,0 mph,30.2 in,1/29,0
2:30 AM,45 F,43 F,93 %,NNW,7 mph,0 mph,30.2 in,1/29,0
3:00 AM,45 F,43 F,93 %,NNW,8 mph,0 mph,30.2 in,1/29,0
3:30 AM,45 F,41 F,87 %,NNW,7 mph,0 mph,30.2 in,1/29,0
4:00 AM,43 F,41 F,93 %,NNW,7 mph,0 mph,30.2 in,1/29,0
4:30 AM,43 F,39 F,87 %,NNW,8 mph,0 mph,30.2 in,1/29,0
5:00 AM,43 F,39 F,87 %,NNW,8 mph,0 mph,30.2 in,1/29,0
5:30 AM,43 F,37 F,81 %,NNW,8 mph,0 mph,30.2 in,1/29,0
6:00 AM,43 F,37 F,81 %,NNW,9 mph,0 mph,30.2 in,1/29,0
6:30 AM,43 F,37 F,81 %,NNW,8 mph,0 mph,30.2 in,1/29,0
7:00 AM,43 F,37 F,81 %,NNW,12 mph,0 mph,30.2 in,1/29,0
7:30 AM,43 F,37 F,81 %,NNW,10 mph,0 mph,30.3 in,1/29,0
8:00 AM,43 F,37 F,81 %,NNW,9 mph,0 mph,30.3 in,1/29,0
8:30 AM,43 F,37 F,81 %,NNW,10 mph,0 mph,30.3 in,1/29,0
9:00 AM,43 F,37 F,81 %,NNW,12 mph,0 mph,30.3 in,1/29,0
9:30 AM,45 F,37 F,76 %,NNW,10 mph,0 mph,30.3 in,1/29,0
10:00 AM,46 F,39 F,76 %,NNW,12 mph,0 mph,30.3 in,1/29,0
10:30 AM,46 F,39 F,76 %,NNW,12 mph,0 mph,30.3 in,1/29,0
11:00 AM,48 F,39 F,71 %,NNW,10 mph,0 mph,30.3 in,1/29,0
11:30 AM,50 F,39 F,66 %,NNW,9 mph,0 mph,30.3 in,1/29,0
12:00 PM,54 F,41 F,62 %,NNW,8 mph,0 mph,30.3 in,1/29,0
12:30 PM,54 F,43 F,67 %,WNW,2 mph,0 mph,30.3 in,1/29,0
1:00 PM,54 F,43 F,67 %,VAR,2 mph,0 mph,30.3 in,1/29,0
1:30 PM,54 F,43 F,67 %,S,7 mph,0 mph,30.2 in,1/29,0
2:00 PM,54 F,43 F,67 %,SSW,9 mph,0 mph,30.2 in,1/29,0
2:30 PM,55 F,43 F,63 %,SW,8 mph,0 mph,30.2 in,1/29,0
3:00 PM,55 F,39 F,54 %,SSW,9 mph,0 mph,30.2 in,1/29,0
3:30 PM,55 F,41 F,58 %,SW,13 mph,0 mph,30.2 in,1/29,0
4:00 PM,54 F,43 F,67 %,SW,15 mph,0 mph,30.2 in,1/29,0
4:30 PM,55 F,43 F,63 %,SW,16 mph,0 mph,30.2 in,1/29,0
5:00 PM,54 F,43 F,67 %,SW,15 mph,0 mph,30.2 in,1/29,0
5:30 PM,54 F,43 F,67 %,WSW,15 mph,0 mph,30.2 in,1/29,0
6:00 PM,52 F,43 F,71 %,WSW,13 mph,0 mph,30.2 in,1/29,0
6:30 PM,52 F,43 F,71 %,SW,9 mph,0 mph,30.2 in,1/29,0
7:00 PM,52 F,45 F,76 %,WSW,9 mph,0 mph,30.2 in,1/29,0
7:30 PM,50 F,43 F,76 %,W,6 mph,0 mph,30.2 in,1/29,0
8:00 PM,48 F,43 F,82 %,W,5 mph,0 mph,30.2 in,1/29,0
8:30 PM,48 F,43 F,82 %,W,6 mph,0 mph,30.2 in,1/29,0
9:00 PM,48 F,43 F,82 %,CALM,0 mph,0 mph,30.2 in,1/29,0
9:30 PM,50 F,43 F,76 %,CALM,0 mph,0 mph,30.2 in,1/29,0
10:00 PM,50 F,43 F,76 %,CALM,0 mph,0 mph,30.2 in,1/29,0
10:30 PM,48 F,43 F,82 %,CALM,0 mph,0 mph,30.2 in,1/29,0
11:00 PM,46 F,41 F,81 %,WNW,5 mph,0 mph,30.2 in,1/29,0
11:30 PM,46 F,41 F,81 %,NW,3 mph,0 mph,30.2 in,1/29,0
12:00 AM,46 F,41 F,81 %,VAR,2 mph,0 mph,30.2 in,1/30,0
12:30 AM,46 F,41 F,81 %,WNW,6 mph,0 mph,30.2 in,1/30,0
1:00 AM,46 F,43 F,87 %,NW,3 mph,0 mph,30.2 in,1/30,0
1:30 AM,46 F,41 F,81 %,WNW,6 mph,0 mph,30.2 in,1/30,0
2:00 AM,46 F,41 F,81 %,WNW,6 mph,0 mph,30.2 in,1/30,0
2:30 AM,46 F,41 F,81 %,WNW,7 mph,0 mph,30.2 in,1/30,0
3:00 AM,46 F,41 F,81 %,NW,6 mph,0 mph,30.2 in,1/30,0
3:30 AM,46 F,39 F,76 %,NW,7 mph,0 mph,30.2 in,1/30,0
4:00 AM,46 F,39 F,76 %,NNW,8 mph,0 mph,30.2 in,1/30,0
4:30 AM,45 F,39 F,81 %,NW,10 mph,0 mph,30.2 in,1/30,0
5:00 AM,45 F,37 F,76 %,NW,8 mph,0 mph,30.2 in,1/30,0
5:30 AM,43 F,37 F,81 %,NNW,10 mph,0 mph,30.2 in,1/30,0
6:00 AM,43 F,37 F,81 %,NNW,10 mph,0 mph,30.2 in,1/30,0
6:30 AM,43 F,37 F,81 %,NW,10 mph,0 mph,30.2 in,1/30,0
7:00 AM,43 F,37 F,81 %,NNW,9 mph,0 mph,30.2 in,1/30,0
7:30 AM,43 F,36 F,76 %,NNW,13 mph,0 mph,30.2 in,1/30,0
8:00 AM,43 F,37 F,81 %,NNW,13 mph,0 mph,30.2 in,1/30,0
8:30 AM,43 F,36 F,76 %,NNW,14 mph,0 mph,30.2 in,1/30,0
9:00 AM,45 F,37 F,76 %,NNW,14 mph,0 mph,30.2 in,1/30,0
9:30 AM,45 F,37 F,76 %,NNW,14 mph,0 mph,30.2 in,1/30,0
10:00 AM,45 F,37 F,76 %,NNW,13 mph,0 mph,30.2 in,1/30,0
10:30 AM,46 F,39 F,76 %,NNW,13 mph,0 mph,30.2 in,1/30,0
11:00 AM,48 F,39 F,71 %,NNW,10 mph,0 mph,30.2 in,1/30,0
11:30 AM,50 F,39 F,66 %,NNW,9 mph,0 mph,30.2 in,1/30,0
12:00 PM,52 F,39 F,62 %,NNW,9 mph,0 mph,30.2 in,1/30,0
12:30 PM,54 F,41 F,62 %,NW,7 mph,0 mph,30.2 in,1/30,0
1:00 PM,57 F,46 F,67 %,CALM,0 mph,0 mph,30.1 in,1/30,0
1:30 PM,59 F,50 F,72 %,WSW,3 mph,0 mph,30.1 in,1/30,0
2:00 PM,57 F,50 F,77 %,S,6 mph,0 mph,30.1 in,1/30,0
2:30 PM,57 F,50 F,77 %,S,6 mph,0 mph,30.1 in,1/30,0
3:00 PM,55 F,48 F,77 %,SSE,6 mph,0 mph,30.1 in,1/30,0
3:30 PM,57 F,50 F,77 %,SSE,6 mph,0 mph,30.1 in,1/30,0
4:00 PM,55 F,50 F,82 %,SSW,8 mph,0 mph,30.1 in,1/30,0
4:30 PM,57 F,52 F,82 %,S,6 mph,0 mph,30.1 in,1/30,0
5:00 PM,55 F,50 F,82 %,SSW,7 mph,0 mph,30.1 in,1/30,0
5:30 PM,55 F,50 F,82 %,SSW,6 mph,0 mph,30.1 in,1/30,0
6:00 PM,54 F,50 F,88 %,SW,6 mph,0 mph,30.1 in,1/30,0
6:30 PM,54 F,50 F,88 %,SW,5 mph,0 mph,30.1 in,1/30,0
7:00 PM,54 F,50 F,88 %,SSW,3 mph,0 mph,30.1 in,1/30,0
7:30 PM,54 F,50 F,88 %,SSW,5 mph,0 mph,30.1 in,1/30,0
8:00 PM,52 F,50 F,94 %,SW,3 mph,0 mph,30.1 in,1/30,0
8:30 PM,54 F,48 F,82 %,SSW,5 mph,0 mph,30.1 in,1/30,0
9:00 PM,54 F,50 F,88 %,SW,5 mph,0 mph,30.1 in,1/30,0
9:30 PM,52 F,50 F,94 %,VAR,2 mph,0 mph,30.1 in,1/30,0
10:00 PM,52 F,50 F,94 %,W,3 mph,0 mph,30.1 in,1/30,0
10:30 PM,50 F,48 F,94 %,W,2 mph,0 mph,30.1 in,1/30,0
11:00 PM,50 F,48 F,94 %,WNW,3 mph,0 mph,30.1 in,1/30,0
11:30 PM,50 F,48 F,94 %,WNW,5 mph,0 mph,30.1 in,1/30,0
12:00 AM,50 F,48 F,94 %,NNW,1 mph,0 mph,30.1 in,1/31,0
12:30 AM,50 F,46 F,87 %,VAR,1 mph,0 mph,30.1 in,1/31,0
1:00 AM,50 F,46 F,87 %,WNW,5 mph,0 mph,30.1 in,1/31,0
1:30 AM,48 F,46 F,93 %,NW,5 mph,0 mph,30.1 in,1/31,0
2:00 AM,48 F,45 F,87 %,NW,7 mph,0 mph,30.0 in,1/31,0
2:30 AM,48 F,46 F,93 %,NW,7 mph,0 mph,30.0 in,1/31,0
3:00 AM,48 F,45 F,87 %,W,3 mph,0 mph,30.0 in,1/31,0
3:30 AM,48 F,45 F,87 %,WNW,5 mph,0 mph,30.0 in,1/31,0
4:00 AM,46 F,45 F,93 %,NW,6 mph,0 mph,30.0 in,1/31,0
4:30 AM,46 F,45 F,93 %,NW,7 mph,0 mph,30.0 in,1/31,0
5:00 AM,46 F,45 F,93 %,NW,6 mph,0 mph,30.0 in,1/31,0
5:30 AM,48 F,45 F,87 %,NW,6 mph,0 mph,30.0 in,1/31,0
6:00 AM,48 F,45 F,87 %,NW,6 mph,0 mph,30.0 in,1/31,0
6:30 AM,46 F,43 F,87 %,NW,6 mph,0 mph,30.0 in,1/31,0
7:00 AM,46 F,43 F,87 %,NNW,6 mph,0 mph,30.0 in,1/31,0
7:30 AM,46 F,43 F,87 %,NNW,6 mph,0 mph,30.0 in,1/31,0
8:00 AM,46 F,43 F,87 %,NW,5 mph,0 mph,30.0 in,1/31,0
8:30 AM,46 F,43 F,87 %,NNW,7 mph,0 mph,30.0 in,1/31,0
9:00 AM,46 F,43 F,87 %,NW,5 mph,0 mph,30.0 in,1/31,0
9:30 AM,46 F,43 F,87 %,NW,6 mph,0 mph,30.0 in,1/31,0
10:00 AM,48 F,43 F,82 %,NW,6 mph,0 mph,30.1 in,1/31,0
10:30 AM,50 F,43 F,76 %,NW,3 mph,0 mph,30.1 in,1/31,0
11:00 AM,52 F,46 F,82 %,NW,3 mph,0 mph,30.1 in,1/31,0
11:30 AM,57 F,52 F,82 %,W,2 mph,0 mph,30.1 in,1/31,0
12:00 PM,57 F,52 F,82 %,SW,12 mph,0 mph,30.1 in,1/31,0
12:30 PM,59 F,52 F,77 %,WSW,9 mph,0 mph,30.0 in,1/31,0
1:00 PM,59 F,52 F,77 %,SW,14 mph,0 mph,30.0 in,1/31,0
1:30 PM,57 F,52 F,82 %,SW,8 mph,0 mph,30.0 in,1/31,0
2:00 PM,57 F,52 F,82 %,SW,9 mph,0 mph,30.0 in,1/31,0
2:30 PM,57 F,52 F,82 %,SW,8 mph,0 mph,30.0 in,1/31,0
3:00 PM,57 F,52 F,82 %,SW,7 mph,0 mph,30.0 in,1/31,0
3:30 PM,57 F,52 F,82 %,SW,7 mph,0 mph,30.0 in,1/31,0
4:00 PM,57 F,52 F,82 %,SSW,9 mph,0 mph,30.0 in,1/31,0
4:30 PM,55 F,52 F,88 %,SSW,10 mph,0 mph,30.0 in,1/31,0
5:00 PM,55 F,52 F,88 %,SSW,10 mph,0 mph,30.0 in,1/31,0
5:30 PM,55 F,52 F,88 %,SW,10 mph,0 mph,30.0 in,1/31,0
6:00 PM,55 F,50 F,82 %,SW,12 mph,0 mph,30.0 in,1/31,0
6:30 PM,55 F,52 F,88 %,SW,10 mph,0 mph,30.0 in,1/31,0
7:00 PM,55 F,52 F,88 %,WSW,12 mph,0 mph,30.0 in,1/31,0
7:30 PM,54 F,50 F,88 %,WSW,9 mph,0 mph,30.0 in,1/31,0
8:00 PM,54 F,50 F,88 %,WSW,6 mph,0 mph,30.0 in,1/31,0
8:30 PM,54 F,50 F,88 %,WSW,5 mph,0 mph,30.0 in,1/31,0
9:00 PM,54 F,50 F,88 %,WSW,3 mph,0 mph,30.0 in,1/31,0
9:30 PM,54 F,50 F,88 %,WSW,2 mph,0 mph,30.0 in,1/31,0
10:00 PM,52 F,50 F,94 %,W,2 mph,0 mph,30.0 in,1/31,0
10:30 PM,52 F,50 F,94 %,WNW,3 mph,0 mph,30.0 in,1/31,0
11:00 PM,50 F,48 F,94 %,CALM,0 mph,0 mph,30.0 in,1/31,0
11:30 PM,50 F,48 F,94 %,NNW,1 mph,0 mph,30.0 in,1/31,0
12:00 AM,48 F,46 F,93 %,NW,3 mph,0 mph,30.0 in,2/1,0
12:30 AM,48 F,46 F,93 %,NW,3 mph,0 mph,30.0 in,2/1,0
1:00 AM,48 F,46 F,93 %,VAR,2 mph,0 mph,30.0 in,2/1,0
1:30 AM,48 F,46 F,93 %,NW,1 mph,0 mph,30.0 in,2/1,0
2:00 AM,48 F,46 F,93 %,NW,3 mph,0 mph,30.0 in,2/1,0
2:30 AM,48 F,46 F,93 %,VAR,2 mph,0 mph,30.0 in,2/1,0
3:00 AM,48 F,46 F,93 %,VAR,2 mph,0 mph,30.0 in,2/1,0
3:30 AM,48 F,46 F,93 %,NW,3 mph,0 mph,30.0 in,2/1,0
4:00 AM,46 F,45 F,93 %,NW,3 mph,0 mph,30.0 in,2/1,0
4:30 AM,46 F,45 F,93 %,VAR,2 mph,0 mph,30.0 in,2/1,0
5:00 AM,46 F,45 F,93 %,NW,5 mph,0 mph,30.0 in,2/1,0
5:30 AM,46 F,45 F,93 %,NW,3 mph,0 mph,30.0 in,2/1,0
6:00 AM,46 F,45 F,93 %,NW,7 mph,0 mph,30.0 in,2/1,0
6:30 AM,46 F,45 F,93 %,NW,6 mph,0 mph,30.0 in,2/1,0
7:00 AM,46 F,45 F,93 %,NW,7 mph,0 mph,30.0 in,2/1,0
7:30 AM,46 F,45 F,93 %,NW,6 mph,0 mph,30.0 in,2/1,0
8:00 AM,46 F,45 F,93 %,NW,7 mph,0 mph,30.0 in,2/1,0
8:30 AM,46 F,45 F,93 %,WNW,5 mph,0 mph,30.0 in,2/1,0
9:00 AM,46 F,45 F,93 %,WNW,3 mph,0 mph,30.0 in,2/1,0
9:30 AM,48 F,46 F,93 %,NW,3 mph,0 mph,30.0 in,2/1,0
10:00 AM,50 F,48 F,94 %,NW,6 mph,0 mph,30.0 in,2/1,0
10:30 AM,52 F,48 F,88 %,NW,5 mph,0 mph,30.0 in,2/1,0
11:00 AM,54 F,48 F,82 %,NW,8 mph,0 mph,30.0 in,2/1,0
11:30 AM,54 F,48 F,82 %,WNW,6 mph,0 mph,30.0 in,2/1,0
12:00 PM,57 F,50 F,77 %,WNW,6 mph,0 mph,30.0 in,2/1,0
12:30 PM,57 F,52 F,82 %,W,8 mph,0 mph,30.0 in,2/1,0
1:00 PM,59 F,52 F,77 %,WSW,10 mph,0 mph,30.0 in,2/1,0
1:30 PM,59 F,52 F,77 %,SW,14 mph,0 mph,30.0 in,2/1,0
2:00 PM,57 F,52 F,82 %,SW,14 mph,0 mph,30.0 in,2/1,0
2:30 PM,57 F,52 F,82 %,SW,16 mph,0 mph,30.0 in,2/1,0
3:00 PM,57 F,50 F,77 %,SW,16 mph,0 mph,30.0 in,2/1,0
3:30 PM,57 F,52 F,82 %,SW,16 mph,0 mph,30.0 in,2/1,0
4:00 PM,57 F,52 F,82 %,SSW,16 mph,0 mph,30.0 in,2/1,0
4:30 PM,57 F,52 F,82 %,SSW,14 mph,0 mph,30.0 in,2/1,0
5:00 PM,55 F,50 F,82 %,SSW,13 mph,0 mph,30.0 in,2/1,0
5:30 PM,55 F,52 F,88 %,SW,13 mph,0 mph,30.0 in,2/1,0
6:00 PM,55 F,50 F,82 %,SW,12 mph,0 mph,30.0 in,2/1,0
6:30 PM,54 F,50 F,88 %,SW,9 mph,0 mph,30.0 in,2/1,0
7:00 PM,54 F,50 F,88 %,SSW,9 mph,0 mph,30.0 in,2/1,0
7:30 PM,54 F,50 F,88 %,SW,9 mph,0 mph,30.0 in,2/1,0
8:00 PM,54 F,50 F,88 %,SW,8 mph,0 mph,30.0 in,2/1,0
8:30 PM,54 F,50 F,88 %,SW,9 mph,0 mph,30.0 in,2/1,0
9:00 PM,54 F,50 F,88 %,SW,10 mph,0 mph,30.0 in,2/1,0
9:30 PM,52 F,50 F,94 %,WSW,10 mph,0 mph,30.0 in,2/1,0
10:00 PM,52 F,50 F,94 %,WSW,9 mph,0 mph,30.0 in,2/1,0
10:30 PM,52 F,50 F,94 %,W,5 mph,0 mph,30.0 in,2/1,0
11:00 PM,52 F,50 F,94 %,WSW,6 mph,0 mph,30.0 in,2/1,0
11:30 PM,52 F,50 F,94 %,W,6 mph,0 mph,30.0 in,2/1,0
12:00 AM,50 F,48 F,94 %,WNW,5 mph,0 mph,30.0 in,2/2,0
12:30 AM,50 F,48 F,94 %,WNW,3 mph,0 mph,30.0 in,2/2,0
1:00 AM,50 F,48 F,94 %,NW,5 mph,0 mph,30.0 in,2/2,0
1:30 AM,50 F,48 F,94 %,NW,5 mph,0 mph,30.0 in,2/2,0
2:00 AM,50 F,48 F,94 %,NW,3 mph,0 mph,30.0 in,2/2,0
2:30 AM,50 F,48 F,94 %,NNW,2 mph,0 mph,30.0 in,2/2,0
3:00 AM,50 F,48 F,94 %,VAR,2 mph,0 mph,30.0 in,2/2,0
3:30 AM,52 F,48 F,88 %,NNW,2 mph,0 mph,29.9 in,2/2,0
4:00 AM,52 F,48 F,88 %,NNW,5 mph,0 mph,29.9 in,2/2,0
4:30 AM,52 F,50 F,94 %,NW,5 mph,0 mph,29.9 in,2/2,0
5:00 AM,52 F,48 F,88 %,NW,5 mph,0 mph,29.9 in,2/2,0
5:30 AM,50 F,48 F,94 %,NW,3 mph,0 mph,29.9 in,2/2,0
6:00 AM,50 F,48 F,94 %,VAR,2 mph,0 mph,29.9 in,2/2,0
6:30 AM,50 F,48 F,94 %,NW,5 mph,0 mph,29.9 in,2/2,0
7:00 AM,50 F,46 F,87 %,WNW,3 mph,0 mph,29.9 in,2/2,0
7:30 AM,50 F,48 F,94 %,WNW,5 mph,0 mph,29.9 in,2/2,0
8:00 AM,50 F,48 F,94 %,NW,3 mph,0 mph,29.9 in,2/2,0
8:30 AM,50 F,48 F,94 %,NW,3 mph,0 mph,29.9 in,2/2,0
9:00 AM,50 F,48 F,94 %,NW,6 mph,0 mph,29.9 in,2/2,0
